name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Zeri,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zeri.png,ADC,-5.70,diamond,13.13,vn,45.04,6573,0.0705,0.9201,0.47859999999999997,0.0688,B,2.31
Zac,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zac.png,SUPPORT,+6.02,diamond,13.13,vn,44.63,474,0.004699999999999999,0.16260000000000002,0.5253,0.0202,B,2.68
Zed,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zed.png,JUNGLE,-1.84,diamond,13.13,vn,36.68,1243,0.0154,0.11410000000000001,0.4521,0.2327,D,2.44
Zac,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zac.png,TOP,-6.45,diamond,13.13,vn,46.03,297,0.0033,0.10189999999999999,0.5455,0.0202,B,2.76
Zed,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zed.png,MID,+6.43,diamond,13.13,vn,77.04,9117,0.10949999999999999,0.8368000000000001,0.5119,0.2327,S+,2.24
Yorick,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yorick.png,TOP,-2.32,diamond,13.13,vn,36.37,1271,0.013999999999999999,0.9244,0.48619999999999997,0.0152,D,1.39
Zac,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zac.png,JUNGLE,+0.73,diamond,13.13,vn,49.73,1980,0.022400000000000003,0.6792,0.5167,0.0202,A,3.66
Yone,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yone.png,MID,-1.87,diamond,13.13,vn,50.68,4328,0.051500000000000004,0.47609999999999997,0.48479999999999995,0.051100000000000007,A,1.89
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yuumi.png,SUPPORT,-8.58,diamond,13.13,vn,79.97,10437,0.12210000000000001,0.9975,0.4775,0.3423,S+,4.23
Yone,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yone.png,TOP,-0.94,diamond,13.13,vn,53.11,4442,0.0496,0.4886,0.49479999999999996,0.051100000000000007,S,1.65
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yasuo.png,TOP,-1.29,diamond,13.13,vn,48.21,2620,0.034,0.17309999999999998,0.4817,0.255,A,1.49
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yasuo.png,MID,-0.73,diamond,13.13,vn,86.57,11411,0.1472,0.7537,0.48869999999999997,0.255,S+,1.74
Xayah,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Xayah.png,ADC,+4.42,diamond,13.13,vn,54.21,10805,0.1139,0.9964,0.5062,0.0331,S,2.37
Xerath,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Xerath.png,SUPPORT,-2.03,diamond,13.13,vn,60.55,6132,0.0747,0.7818,0.5202,0.18239999999999998,S,2.42
Wukong,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/MonkeyKing.png,TOP,-0.14,diamond,13.13,vn,36.55,554,0.006500000000000001,0.12269999999999999,0.491,0.0393,D,1.91
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/XinZhao.png,JUNGLE,-0.46,diamond,13.13,vn,42.57,1125,0.0138,0.8491,0.5146999999999999,0.0017000000000000001,C,2.26
Xerath,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Xerath.png,MID,-3.27,diamond,13.13,vn,50.26,1649,0.0189,0.21030000000000001,0.5082,0.18239999999999998,A,3.26
Warwick,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Warwick.png,TOP,-1.03,diamond,13.13,vn,36.45,320,0.0046,0.20489999999999997,0.5,0.0049,D,1.82
Wukong,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/MonkeyKing.png,JUNGLE,-5.18,diamond,13.13,vn,46.83,3781,0.0462,0.8371999999999999,0.4851,0.0393,B,2.65
Volibear,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Volibear.png,TOP,-5.48,diamond,13.13,vn,36.51,1147,0.0127,0.6968000000000001,0.483,0.0026,D,1.62
Warwick,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Warwick.png,JUNGLE,-1.49,diamond,13.13,vn,44.24,1197,0.0155,0.7663,0.5138,0.0049,B,2.65
Volibear,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Volibear.png,JUNGLE,+0.95,diamond,13.13,vn,42.68,425,0.0046,0.2582,0.5129,0.0026,C,2.81
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vladimir.png,TOP,+3.38,diamond,13.13,vn,46.52,375,0.0043,0.1406,0.5653,0.0209,B,2.27
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vladimir.png,MID,-2.92,diamond,13.13,vn,45.73,2248,0.0242,0.8426,0.49200000000000005,0.0209,B,2.36
Viego,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Viego.png,JUNGLE,+0.35,diamond,13.13,vn,52.39,6866,0.0764,0.9706,0.4894,0.0132,A,2.51
Vi,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vi.png,JUNGLE,-7.33,diamond,13.13,vn,47.73,4250,0.0525,0.9316,0.4918,0.045,A,2.32
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Velkoz.png,MID,-5.95,diamond,13.13,vn,43.8,758,0.0069,0.3039,0.5119,0.0040999999999999995,B,2.48
Viktor,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Viktor.png,MID,-0.54,diamond,13.13,vn,60.48,5606,0.0642,0.9643999999999999,0.523,0.1018,S,2.29
Vex,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vex.png,MID,-0.45,diamond,13.13,vn,51.03,1541,0.0197,0.9205,0.5445,0.0216,A,2.62
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Velkoz.png,SUPPORT,-0.73,diamond,13.13,vn,43.96,1674,0.0191,0.6712,0.506,0.0040999999999999995,B,2.15
Veigar,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Veigar.png,SUPPORT,-4.74,diamond,13.13,vn,36.45,607,0.0085,0.1508,0.4629,0.0318,D,1.81
Veigar,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Veigar.png,MID,-4.76,diamond,13.13,vn,48.79,3065,0.042199999999999994,0.7617,0.4819,0.0318,A,2.19
Vayne,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vayne.png,TOP,-1.54,diamond,13.13,vn,40.83,1118,0.0127,0.2236,0.5215,0.021099999999999997,C,1.52
Vayne,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vayne.png,ADC,+5.51,diamond,13.13,vn,42.01,3526,0.043,0.7053,0.4974,0.021099999999999997,C,2.09
Varus,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Varus.png,TOP,,diamond,13.13,vn,34.15,764,0.008,0.1035,0.47119999999999995,0.014199999999999999,D,1.81
Varus,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Varus.png,MID,+1.58,diamond,13.13,vn,38.1,837,0.0096,0.1134,0.4707,0.014199999999999999,D,1.91
Urgot,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Urgot.png,TOP,-2.58,diamond,13.13,vn,42.87,1286,0.0165,0.9477,0.5117,0.0051,C,1.91
Varus,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Varus.png,ADC,-0.15,diamond,13.13,vn,41.57,5587,0.0646,0.7567,0.46549999999999997,0.014199999999999999,C,2.19
Twitch,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Twitch.png,ADC,-0.27,diamond,13.13,vn,40.81,2167,0.0229,0.5982999999999999,0.4961,0.022799999999999997,C,2.45
Twitch,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Twitch.png,SUPPORT,+4.98,diamond,13.13,vn,44.83,1215,0.0147,0.33549999999999996,0.5218,0.022799999999999997,B,2.16
Udyr,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Udyr.png,JUNGLE,-6.55,diamond,13.13,vn,41.31,815,0.0116,0.7559999999999999,0.5031,0.0048,C,2.42
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Tryndamere.png,TOP,-5.46,diamond,13.13,vn,43.74,2102,0.0254,0.9139,0.5,0.013600000000000001,B,1.67
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/TwistedFate.png,MID,-3.48,diamond,13.13,vn,52.13,4690,0.0564,0.9403,0.4814,0.0113,A,2.19
Trundle,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Trundle.png,TOP,-8.52,diamond,13.13,vn,33.44,706,0.0089,0.47100000000000003,0.47729999999999995,0.0025,D,1.44
Udyr,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Udyr.png,TOP,+5.42,diamond,13.13,vn,39.02,226,0.0021,0.2096,0.5398,0.0048,C,1.53
Trundle,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Trundle.png,JUNGLE,-1.23,diamond,13.13,vn,42.47,651,0.0095,0.4343,0.51,0.0025,C,2.6
Tristana,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Tristana.png,ADC,+6.24,diamond,13.13,vn,46.77,5352,0.0643,0.6023,0.5036,0.0128,B,2.35
Teemo,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Teemo.png,MID,-1.86,diamond,13.13,vn,36.84,288,0.0042,0.1183,0.4757,0.023700000000000002,D,1.79
Tristana,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Tristana.png,MID,+3.84,diamond,13.13,vn,49.5,3195,0.0341,0.35960000000000003,0.5177,0.0128,A,1.96
Thresh,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Thresh.png,SUPPORT,+0.11,diamond,13.13,vn,90.43,17216,0.2143,0.9826,0.5145000000000001,0.1193,S+,2.54
Teemo,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Teemo.png,SUPPORT,-0.67,diamond,13.13,vn,43.14,477,0.006500000000000001,0.196,0.5304,0.023700000000000002,C,1.84
Talon,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Talon.png,JUNGLE,+1.66,diamond,13.13,vn,36.98,390,0.004699999999999999,0.18460000000000001,0.4769,0.0043,D,2.48
Taric,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Taric.png,SUPPORT,+7.03,diamond,13.13,vn,51.29,418,0.005699999999999999,0.8479000000000001,0.5789,0.0022,A,2.99
Teemo,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Teemo.png,TOP,+2.96,diamond,13.13,vn,44.79,1423,0.0195,0.5846,0.5257000000000001,0.023700000000000002,B,1.68
Talon,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Talon.png,MID,+0.02,diamond,13.13,vn,45.41,1673,0.0206,0.7918000000000001,0.5021,0.0043,B,2.26
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Taliyah.png,JUNGLE,-3.86,diamond,13.13,vn,42.73,674,0.0059,0.2798,0.5104,0.0134,C,2.85
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Taliyah.png,MID,+2.22,diamond,13.13,vn,50.52,1431,0.016399999999999998,0.594,0.5528,0.0134,A,2.47
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Taliyah.png,SUPPORT,,diamond,13.13,vn,47.62,253,0.0025,0.105,0.5731,0.0134,B,2.14
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/TahmKench.png,TOP,-0.04,diamond,13.13,vn,45.54,1120,0.016200000000000003,0.6127,0.5115999999999999,0.005699999999999999,B,2.51
Sylas,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sylas.png,TOP,-1.02,diamond,13.13,vn,45.61,1982,0.021400000000000002,0.1211,0.5075999999999999,0.1718,B,1.86
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/TahmKench.png,SUPPORT,+5.16,diamond,13.13,vn,47.45,567,0.006999999999999999,0.3102,0.5503,0.005699999999999999,B,2.6
Syndra,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Syndra.png,MID,-1.51,diamond,13.13,vn,53.58,4807,0.0533,0.9190999999999999,0.4951,0.0358,S,2.31
Sylas,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sylas.png,JUNGLE,+1.02,diamond,13.13,vn,54.0,6130,0.0634,0.3746,0.5028,0.1718,S,2.54
Sylas,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sylas.png,MID,-0.76,diamond,13.13,vn,64.49,7457,0.0823,0.4557,0.5002,0.1718,S+,2.12
Zilean,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zilean.png,MID,-5.06,master,13.13,vn,37.68,256,0.0025,0.2854,0.47659999999999997,0.006,D,2.7
Zyra,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zyra.png,SUPPORT,-7.52,master,13.13,vn,38.09,563,0.013300000000000001,0.9383,0.4796,0.0075,D,1.99
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Ziggs.png,ADC,-0.19,master,13.13,vn,38.39,188,0.0032,0.16649999999999998,0.5106,0.0019,D,2.38
Zilean,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zilean.png,SUPPORT,+2.08,master,13.13,vn,43.18,611,0.0123,0.6812,0.5025,0.006,B,2.92
Zoe,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zoe.png,MID,+1.54,master,13.13,vn,55.56,2534,0.037200000000000004,0.9155,0.5379,0.0594,S,2.87
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Ziggs.png,SUPPORT,-4.68,master,13.13,vn,35.99,188,0.0037,0.16649999999999998,0.47869999999999996,0.0019,D,1.98
Zeri,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zeri.png,ADC,-6.90,master,13.13,vn,46.32,4991,0.0742,0.9312999999999999,0.49570000000000003,0.07200000000000001,B,2.39
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Ziggs.png,MID,-2.96,master,13.13,vn,41.56,737,0.0128,0.6528,0.4966,0.0019,C,2.37
Zac,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zac.png,MID,-5.91,master,13.13,vn,43.82,268,0.0024,0.1013,0.5149,0.0239,B,3.32
Zed,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zed.png,MID,+10.73,master,13.13,vn,76.5,5729,0.10529999999999999,0.8427,0.4985,0.1989,S+,2.24
Zed,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zed.png,JUNGLE,+1.59,master,13.13,vn,41.55,718,0.0141,0.1056,0.49579999999999996,0.1989,C,2.57
Zac,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zac.png,TOP,-1.53,master,13.13,vn,48.58,366,0.0044,0.1383,0.5574,0.0239,A,2.98
Zac,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zac.png,JUNGLE,+2.70,master,13.13,vn,52.98,1605,0.0241,0.6065999999999999,0.5445,0.0239,A,3.77
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yuumi.png,SUPPORT,-6.00,master,13.13,vn,87.48,7800,0.1324,0.9981,0.4867,0.39030000000000004,S+,4.26
Yorick,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yorick.png,TOP,+1.13,master,13.13,vn,36.0,595,0.012199999999999999,0.8867,0.4874,0.012199999999999999,D,1.42
Zac,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Zac.png,SUPPORT,+3.71,master,13.13,vn,48.29,406,0.005600000000000001,0.1534,0.5616,0.0239,A,2.89
Yone,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yone.png,MID,-1.16,master,13.13,vn,50.43,2678,0.049,0.4619,0.4903,0.0435,A,1.86
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yasuo.png,TOP,+1.70,master,13.13,vn,44.84,1565,0.030699999999999998,0.17309999999999998,0.47479999999999994,0.21239999999999998,B,1.53
Yone,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yone.png,TOP,-0.97,master,13.13,vn,54.5,2963,0.051,0.511,0.5056,0.0435,S,1.67
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/XinZhao.png,JUNGLE,-7.11,master,13.13,vn,35.91,554,0.011399999999999999,0.8643000000000001,0.4711,0.0014000000000000002,D,2.14
Xerath,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Xerath.png,SUPPORT,-0.88,master,13.13,vn,58.2,3675,0.0698,0.7322,0.5186,0.1609,S,2.47
Xerath,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Xerath.png,MID,+1.13,master,13.13,vn,51.38,1271,0.0195,0.2532,0.5311,0.1609,A,3.25
Xayah,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Xayah.png,ADC,+1.05,master,13.13,vn,53.96,9261,0.128,0.9972,0.5036,0.04019999999999999,S,2.37
Wukong,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/MonkeyKing.png,TOP,-8.68,master,13.13,vn,32.69,288,0.006500000000000001,0.1059,0.4618,0.0387,D,1.82
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Yasuo.png,MID,+2.24,master,13.13,vn,85.63,6759,0.133,0.7476999999999999,0.49670000000000003,0.21239999999999998,S+,1.76
Warwick,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Warwick.png,TOP,-6.68,master,13.13,vn,35.14,334,0.0046,0.2469,0.491,0.0046,D,1.77
Warwick,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Warwick.png,JUNGLE,-3.02,master,13.13,vn,40.39,926,0.0148,0.6844,0.4914,0.0046,C,2.54
Wukong,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/MonkeyKing.png,JUNGLE,-6.72,master,13.13,vn,46.4,2361,0.0441,0.8683,0.4879,0.0387,B,2.66
Volibear,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Volibear.png,JUNGLE,+4.28,master,13.13,vn,39.18,258,0.0046,0.2609,0.49219999999999997,0.0022,C,2.73
Volibear,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Volibear.png,TOP,+6.53,master,13.13,vn,40.84,692,0.0127,0.6997,0.5145000000000001,0.0022,C,1.74
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vladimir.png,TOP,+6.69,master,13.13,vn,47.61,277,0.0046,0.1771,0.574,0.0217,A,2.32
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vladimir.png,MID,-0.17,master,13.13,vn,49.02,1272,0.0252,0.8133,0.5236,0.0217,A,2.6
Viktor,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Viktor.png,MID,+1.40,master,13.13,vn,60.69,3891,0.0638,0.9701000000000001,0.5199,0.0984,S,2.25
Vex,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vex.png,MID,-1.30,master,13.13,vn,48.83,1330,0.0202,0.9459000000000001,0.5376,0.0215,A,2.58
Swain,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Swain.png,MID,-3.09,diamond,13.13,vn,47.71,463,0.0059,0.17079999999999998,0.5378000000000001,0.0075,A,2.88
Vi,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Vi.png,JUNGLE,-4.42,master,13.13,vn,45.51,2358,0.0467,0.9301999999999999,0.4869,0.0387,B,2.3
Viego,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Viego.png,JUNGLE,+1.74,master,13.13,vn,53.02,4879,0.0784,0.9659,0.4917,0.012,A,2.58
Soraka,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Soraka.png,SUPPORT,-1.27,diamond,13.13,vn,49.58,3218,0.037000000000000005,0.9704,0.5071,0.0103,A,2.81
Swain,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Swain.png,SUPPORT,-1.77,diamond,13.13,vn,48.19,1985,0.0253,0.7322,0.5249,0.0075,A,2.5
Skarner,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Skarner.png,TOP,,diamond,13.13,vn,34.72,104,0.0009,0.25370000000000004,0.4808,0.0009,D,2.26
Sivir,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sivir.png,ADC,+3.24,diamond,13.13,vn,43.88,2806,0.0304,0.9821,0.5121,0.0096,B,2.49
Skarner,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Skarner.png,JUNGLE,-2.71,diamond,13.13,vn,42.07,261,0.0033,0.6365999999999999,0.5096,0.0009,C,2.83
Sion,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sion.png,MID,,diamond,13.13,vn,42.03,959,0.009300000000000001,0.1402,0.512,0.0329,C,1.8
Sion,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sion.png,TOP,-2.10,diamond,13.13,vn,59.44,5413,0.0605,0.7915000000000001,0.5121,0.0329,S,1.71
Singed,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Singed.png,TOP,-0.15,diamond,13.13,vn,40.84,536,0.0074,0.7293000000000001,0.5261,0.0036,C,1.84
Shyvana,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Shyvana.png,JUNGLE,-1.84,diamond,13.13,vn,38.42,852,0.011000000000000001,0.8856999999999999,0.4777,0.0027,D,2.52
Sona,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sona.png,SUPPORT,-3.06,diamond,13.13,vn,45.21,1446,0.0169,0.9864,0.5047999999999999,0.0005,B,2.78
Shen,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Shen.png,SUPPORT,-1.66,diamond,13.13,vn,37.46,189,0.0024,0.154,0.4603,0.0011,D,2.7
Singed,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Singed.png,MID,,diamond,13.13,vn,51.22,109,0.0014000000000000002,0.1483,0.578,0.0036,A,2.99
Shaco,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Shaco.png,SUPPORT,-2.59,diamond,13.13,vn,41.24,894,0.0126,0.2334,0.4843,0.2141,C,2.2
Shen,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Shen.png,TOP,-0.08,diamond,13.13,vn,46.69,987,0.013000000000000001,0.8044,0.5136999999999999,0.0011,B,2.96
Sett,https://ddragon.leagueoflegends.com/cdn/13.13.1/img/champion/Sett.png,TOP,-4.10,diamond,13.13,vn,53.51,4339,0.0529,0.8619,0.4918,0.0173,S,1.69
