name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Udyr,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Udyr.png,JUNGLE,-2.21,platinum,13.11,vn,40.89,1461,0.0116,0.8203,0.488,0.0052,C,2.47
Twitch,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Twitch.png,SUPPORT,-0.18,platinum,13.11,vn,39.36,1798,0.015600000000000001,0.37799999999999995,0.47659999999999997,0.0277,C,2.11
Varus,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Varus.png,ADC,-8.42,platinum,13.11,vn,39.75,7012,0.0655,0.7834,0.4879,0.009300000000000001,C,2.2
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/TwistedFate.png,MID,+7.47,platinum,13.11,vn,52.23,5468,0.0463,0.9333,0.5084000000000001,0.0067,A,2.21
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Tryndamere.png,TOP,+1.50,platinum,13.11,vn,43.91,3166,0.0278,0.8876000000000001,0.4962,0.0138,B,1.71
Trundle,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Trundle.png,TOP,-2.50,platinum,13.11,vn,32.75,643,0.005699999999999999,0.3876,0.493,0.0016,D,1.45
Trundle,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Trundle.png,JUNGLE,-0.56,platinum,13.11,vn,46.84,904,0.0087,0.5449,0.5177,0.0016,B,2.68
Tristana,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Tristana.png,ADC,-3.11,platinum,13.11,vn,39.51,5397,0.0527,0.715,0.49560000000000004,0.0097,C,2.34
Teemo,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Teemo.png,MID,-12.54,platinum,13.11,vn,32.21,402,0.004699999999999999,0.1124,0.45020000000000004,0.0325,D,1.7
Teemo,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Teemo.png,SUPPORT,-6.09,platinum,13.11,vn,36.92,659,0.0077,0.18420000000000003,0.47950000000000004,0.0325,C,1.74
Tristana,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Tristana.png,MID,-0.05,platinum,13.11,vn,44.2,1814,0.0155,0.2403,0.4989,0.0097,B,2.04
Teemo,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Teemo.png,TOP,+3.70,platinum,13.11,vn,47.25,2230,0.0226,0.6233,0.5233,0.0325,B,1.65
Thresh,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Thresh.png,SUPPORT,-0.52,platinum,13.11,vn,89.06,22444,0.20809999999999998,0.9913,0.499,0.1065,S+,2.47
Talon,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Talon.png,JUNGLE,-13.21,platinum,13.11,vn,34.96,620,0.0058,0.18969999999999998,0.4645,0.0055000000000000005,D,2.31
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/TahmKench.png,SUPPORT,+1.79,platinum,13.11,vn,43.09,718,0.0077,0.25420000000000004,0.5028,0.0085,B,2.37
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Taliyah.png,MID,+4.47,platinum,13.11,vn,53.34,1405,0.013500000000000002,0.6966,0.5438000000000001,0.009399999999999999,A,2.41
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Taliyah.png,JUNGLE,-11.16,platinum,13.11,vn,41.29,385,0.004,0.1909,0.49090000000000006,0.009399999999999999,C,2.7
Talon,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Talon.png,MID,-1.45,platinum,13.11,vn,46.94,2549,0.0242,0.7797,0.5022,0.0055000000000000005,B,2.18
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/TahmKench.png,TOP,-2.52,platinum,13.11,vn,50.92,1929,0.0192,0.6831,0.5236,0.0085,A,2.48
Syndra,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Syndra.png,MID,+3.07,platinum,13.11,vn,53.36,6473,0.0565,0.9262,0.5008,0.035,A,2.28
Taric,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Taric.png,SUPPORT,+25.00,platinum,13.11,vn,51.72,473,0.0048,0.9131,0.5539000000000001,0.0013,A,2.49
Sylas,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sylas.png,TOP,,platinum,13.11,vn,43.49,1890,0.017,0.10369999999999999,0.5015999999999999,0.1611,B,1.96
Sylas,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sylas.png,JUNGLE,+1.85,platinum,13.11,vn,51.43,6413,0.055099999999999996,0.3519,0.4991,0.1611,A,2.5
Sylas,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sylas.png,MID,+2.31,platinum,13.11,vn,60.09,8894,0.0786,0.48810000000000003,0.5065999999999999,0.1611,S,2.12
Swain,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Swain.png,MID,-1.11,platinum,13.11,vn,55.86,713,0.0064,0.158,0.5554,0.009000000000000001,S,2.83
Swain,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Swain.png,SUPPORT,+0.86,platinum,13.11,vn,50.46,3465,0.030899999999999997,0.768,0.5172,0.009000000000000001,A,2.39
Sona,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sona.png,SUPPORT,-0.96,platinum,13.11,vn,49.14,1886,0.0189,0.9838,0.5175,0.0006,A,2.72
Soraka,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Soraka.png,SUPPORT,-2.43,platinum,13.11,vn,48.95,2943,0.0275,0.9793999999999999,0.5065999999999999,0.0078000000000000005,A,2.69
Skarner,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Skarner.png,TOP,+6.92,platinum,13.11,vn,34.88,139,0.0011,0.2465,0.4964,0.0009,D,1.97
Skarner,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Skarner.png,JUNGLE,-8.10,platinum,13.11,vn,44.26,397,0.0032,0.7039,0.5063,0.0009,B,2.76
Sivir,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sivir.png,ADC,-5.66,platinum,13.11,vn,37.02,3128,0.027999999999999997,0.9723,0.5038,0.0083,C,2.53
Singed,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Singed.png,TOP,-1.60,platinum,13.11,vn,45.11,916,0.0079,0.8099,0.5404,0.0025,B,1.73
Sion,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sion.png,TOP,+2.64,platinum,13.11,vn,65.05,7455,0.0661,0.8498,0.5186,0.0358,S,1.8
Shen,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Shen.png,SUPPORT,+7.08,platinum,13.11,vn,34.9,281,0.0028000000000000004,0.1575,0.45909999999999995,0.0011,D,2.48
Shyvana,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Shyvana.png,JUNGLE,-1.02,platinum,13.11,vn,42.56,1334,0.0116,0.8970999999999999,0.4963,0.0024,C,2.5
Shen,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Shen.png,TOP,-6.36,platinum,13.11,vn,47.07,1396,0.0134,0.7825,0.505,0.0011,B,2.85
Shaco,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Shaco.png,SUPPORT,+0.10,platinum,13.11,vn,45.6,1659,0.0147,0.23370000000000002,0.5051,0.2643,B,2.25
Shaco,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Shaco.png,JUNGLE,-2.60,platinum,13.11,vn,48.15,4855,0.0453,0.6839,0.4793,0.2643,B,2.73
Seraphine,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Seraphine.png,SUPPORT,+2.71,platinum,13.11,vn,44.13,1896,0.019299999999999998,0.8541,0.49310000000000004,0.0018,B,2.46
Sett,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sett.png,TOP,-0.84,platinum,13.11,vn,57.82,6559,0.057,0.867,0.5051,0.021099999999999997,S,1.74
Senna,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Senna.png,SUPPORT,-0.57,platinum,13.11,vn,50.52,4956,0.047400000000000005,0.9566,0.4972,0.0049,A,2.43
Ryze,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Ryze.png,MID,+1.58,platinum,13.11,vn,42.5,2623,0.0248,0.9165000000000001,0.4758,0.003,C,2.2
Samira,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Samira.png,ADC,-1.92,platinum,13.11,vn,42.72,6298,0.0553,0.9833,0.5052,0.0443,B,2.34
Rumble,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rumble.png,JUNGLE,-4.77,platinum,13.11,vn,32.07,294,0.0024,0.1424,0.4456,0.0021,D,2.55
Rumble,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rumble.png,TOP,-2.57,platinum,13.11,vn,23.06,883,0.0083,0.4276,0.4292,0.0021,D,1.83
Sejuani,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Sejuani.png,JUNGLE,+3.63,platinum,13.11,vn,51.86,2854,0.028300000000000002,0.8373999999999999,0.5133,0.0106,A,3.3
Rumble,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rumble.png,MID,-1.09,platinum,13.11,vn,40.23,813,0.0078000000000000005,0.3937,0.48090000000000005,0.0021,C,2.18
Riven,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Riven.png,TOP,+2.73,platinum,13.11,vn,48.31,3814,0.0331,0.8901,0.5047,0.0025,A,1.81
Rengar,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rengar.png,JUNGLE,+6.08,platinum,13.11,vn,45.61,3753,0.0348,0.861,0.4959,0.020499999999999997,B,2.38
Renekton,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Renekton.png,MID,+7.16,platinum,13.11,vn,49.92,595,0.0054,0.113,0.5395,0.0166,A,2.14
Renata Glasc,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Renata.png,SUPPORT,+5.16,platinum,13.11,vn,43.74,907,0.0085,0.988,0.5017,0.004699999999999999,B,2.57
Rell,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rell.png,JUNGLE,,platinum,13.11,vn,43.17,880,0.0077,0.3737,0.4875,0.005,B,3.13
Renekton,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Renekton.png,TOP,+9.42,platinum,13.11,vn,52.61,4612,0.042199999999999994,0.8756,0.5033,0.0166,A,1.93
Rell,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rell.png,SUPPORT,+8.34,platinum,13.11,vn,48.53,1406,0.014499999999999999,0.597,0.5185,0.005,A,2.75
Rek'Sai,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/RekSai.png,JUNGLE,+17.71,platinum,13.11,vn,49.96,2434,0.022099999999999998,0.9188,0.5201,0.0059,A,2.81
Rammus,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rammus.png,TOP,-4.45,platinum,13.11,vn,43.26,1648,0.0139,0.4253,0.5273,0.056299999999999996,B,1.43
Quinn,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Quinn.png,MID,-12.40,platinum,13.11,vn,34.81,313,0.003,0.1567,0.4569,0.0045000000000000005,D,2.11
Quinn,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Quinn.png,TOP,-2.76,platinum,13.11,vn,38.89,1467,0.0126,0.7345999999999999,0.49829999999999997,0.0045000000000000005,C,1.82
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Qiyana.png,MID,-0.82,platinum,13.11,vn,46.1,1674,0.0149,0.8497,0.5072,0.0044,B,2.17
Rakan,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rakan.png,SUPPORT,-0.11,platinum,13.11,vn,54.52,3920,0.039900000000000005,0.9917,0.5232,0.0064,S,2.73
Rammus,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Rammus.png,JUNGLE,-4.68,platinum,13.11,vn,48.78,2019,0.02,0.521,0.5072,0.056299999999999996,A,3.12
Pyke,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Pyke.png,SUPPORT,-1.09,platinum,13.11,vn,54.8,7641,0.0766,0.9806,0.4875,0.0787,S,2.04
Poppy,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Poppy.png,JUNGLE,-0.81,platinum,13.11,vn,49.98,1752,0.0149,0.5042,0.5223,0.0189,A,2.97
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Pantheon.png,SUPPORT,-3.01,platinum,13.11,vn,43.47,2790,0.0274,0.36090000000000005,0.4892,0.0443,B,1.92
Poppy,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Poppy.png,TOP,+3.59,platinum,13.11,vn,50.4,1434,0.0134,0.4127,0.5384,0.0189,A,2.27
Ornn,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Ornn.png,TOP,-4.03,platinum,13.11,vn,65.36,5670,0.049800000000000004,0.9466,0.5333,0.013999999999999999,S,2.5
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Pantheon.png,MID,-5.10,platinum,13.11,vn,50.18,2627,0.023799999999999998,0.3398,0.5173,0.0443,A,2.28
Orianna,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Orianna.png,MID,-2.03,platinum,13.11,vn,44.61,1396,0.0134,0.9503,0.4885,0.0013,B,2.65
Olaf,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Olaf.png,TOP,-1.66,platinum,13.11,vn,48.09,1800,0.0163,0.888,0.5333,0.0194,B,1.88
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Pantheon.png,TOP,-2.57,platinum,13.11,vn,51.66,1817,0.016399999999999998,0.235,0.5438000000000001,0.0443,A,2.08
Nocturne,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Nocturne.png,JUNGLE,-0.45,platinum,13.11,vn,52.27,5199,0.045,0.9575,0.5141,0.08560000000000001,A,2.64
Nilah,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Nilah.png,ADC,-4.00,platinum,13.11,vn,44.18,1565,0.0159,0.9549,0.5539999999999999,0.0086,B,2.34
Nunu,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Nunu.png,JUNGLE,+0.41,platinum,13.11,vn,47.34,1899,0.0176,0.935,0.5097,0.0026,B,2.81
Nidalee,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Nidalee.png,JUNGLE,-0.00,platinum,13.11,vn,56.66,8405,0.0761,0.9395,0.5052,0.0588,S,2.9
Neeko,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Neeko.png,JUNGLE,-7.30,platinum,13.11,vn,37.47,1611,0.015700000000000002,0.1916,0.455,0.2243,C,2.76
Neeko,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Neeko.png,MID,+3.47,platinum,13.11,vn,54.81,2647,0.0269,0.3147,0.5278,0.2243,S,2.52
Nautilus,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Nautilus.png,SUPPORT,-0.31,platinum,13.11,vn,72.46,10927,0.1079,0.9122,0.5146000000000001,0.2425,S+,2.27
Nami,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Nami.png,SUPPORT,+1.36,platinum,13.11,vn,60.01,6980,0.0663,0.9979,0.5172,0.0126,S,3.01
Nasus,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/champion/Nasus.png,TOP,+1.22,platinum,13.11,vn,59.99,6361,0.0604,0.8490000000000001,0.5012,0.0705,S,1.79
