name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Trundle,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Trundle.png,JUNGLE,-5.06,platinum,13.8,vn,40.15,987,0.0083,0.6733,0.4792,0.0019,C,2.61
Trundle,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Trundle.png,TOP,+3.87,platinum,13.8,vn,33.71,369,0.0031,0.25170000000000003,0.4878,0.0019,D,1.45
Tristana,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Tristana.png,ADC,-1.56,platinum,13.8,vn,41.84,7133,0.0587,0.6489,0.4954,0.0127,C,2.35
Tristana,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Tristana.png,MID,+5.19,platinum,13.8,vn,51.22,3340,0.0245,0.3039,0.5398,0.0127,A,2.07
Thresh,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Thresh.png,SUPPORT,-2.12,platinum,13.8,vn,89.3,29686,0.2343,0.9915999999999999,0.5075999999999999,0.11599999999999999,S+,2.5
Teemo,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Teemo.png,SUPPORT,-6.16,platinum,13.8,vn,36.76,776,0.0075,0.1905,0.4678,0.0316,D,1.7
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/TwistedFate.png,MID,+0.35,platinum,13.8,vn,49.77,6836,0.0509,0.9504,0.4905,0.006999999999999999,A,2.27
Teemo,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Teemo.png,TOP,-1.14,platinum,13.8,vn,43.89,2493,0.0218,0.6121,0.5078,0.0316,B,1.61
Teemo,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Teemo.png,MID,+9.13,platinum,13.8,vn,44.48,469,0.0044,0.1151,0.5329999999999999,0.0316,B,1.83
Talon,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Talon.png,JUNGLE,+3.37,platinum,13.8,vn,41.1,535,0.0044,0.20079999999999998,0.4935,0.0027,C,2.37
Taric,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Taric.png,SUPPORT,+1.36,platinum,13.8,vn,48.67,644,0.0048,0.8858,0.5247999999999999,0.0016,A,2.72
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Taliyah.png,JUNGLE,-6.63,platinum,13.8,vn,48.66,581,0.0045000000000000005,0.20420000000000002,0.5232,0.0138,A,2.87
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Taliyah.png,SUPPORT,,platinum,13.8,vn,49.37,306,0.002,0.1076,0.5458,0.0138,A,2.07
Talon,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Talon.png,MID,+2.49,platinum,13.8,vn,43.32,2076,0.0165,0.779,0.501,0.0027,C,2.17
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/TahmKench.png,TOP,-1.70,platinum,13.8,vn,49.01,1627,0.014199999999999999,0.5747,0.5175,0.18100000000000002,A,2.45
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Taliyah.png,MID,+0.65,platinum,13.8,vn,49.6,1893,0.015700000000000002,0.6654000000000001,0.532,0.0138,A,2.45
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/TahmKench.png,SUPPORT,+9.84,platinum,13.8,vn,55.9,1028,0.0085,0.36310000000000003,0.5661,0.18100000000000002,S,2.64
Syndra,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Syndra.png,MID,+0.49,platinum,13.8,vn,50.6,7079,0.0541,0.9269,0.4889,0.0301,A,2.29
Sylas,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Sylas.png,JUNGLE,+1.88,platinum,13.8,vn,55.79,9459,0.0704,0.40659999999999996,0.5093,0.1974,S,2.56
Sylas,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Sylas.png,MID,-5.51,platinum,13.8,vn,60.03,10413,0.0785,0.4476,0.4932,0.1974,S,2.13
Swain,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Swain.png,SUPPORT,-0.41,platinum,13.8,vn,47.64,3143,0.0259,0.7563,0.5021,0.0086,B,2.4
Skarner,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Skarner.png,TOP,+8.24,platinum,13.8,vn,40.96,185,0.0013,0.2384,0.5081,0.0009,C,2.16
Swain,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Swain.png,MID,+5.42,platinum,13.8,vn,53.32,685,0.005600000000000001,0.1648,0.5533,0.0086,A,3.0
Sivir,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Sivir.png,ADC,+3.43,platinum,13.8,vn,44.87,5338,0.041100000000000005,0.9822,0.517,0.0113,B,2.58
Skarner,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Skarner.png,JUNGLE,+3.04,platinum,13.8,vn,44.08,538,0.0040999999999999995,0.6933,0.5019,0.0009,B,2.71
Singed,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Singed.png,TOP,-3.18,platinum,13.8,vn,44.58,1083,0.0086,0.7848,0.5272,0.003,B,1.79
Sion,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Sion.png,TOP,-1.63,platinum,13.8,vn,57.22,8107,0.0603,0.8440000000000001,0.5155,0.0327,S,1.7
Soraka,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Soraka.png,SUPPORT,-0.16,platinum,13.8,vn,52.2,3630,0.0277,0.9782,0.5197999999999999,0.0084,A,2.84
Sona,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Sona.png,SUPPORT,+1.15,platinum,13.8,vn,48.65,1989,0.0163,0.9886,0.5128,0.0005,A,2.7
Singed,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Singed.png,MID,,platinum,13.8,vn,57.74,153,0.0015,0.1109,0.5882000000000001,0.003,S,2.88
Shen,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Shen.png,SUPPORT,-6.56,platinum,13.8,vn,35.04,337,0.0034000000000000002,0.1487,0.4451,0.0015,D,2.5
Shen,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Shen.png,TOP,-3.99,platinum,13.8,vn,53.44,1778,0.0143,0.7846,0.527,0.0015,A,3.08
Shaco,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Shaco.png,SUPPORT,-3.40,platinum,13.8,vn,46.18,1470,0.0103,0.19519999999999998,0.5082,0.2663,B,2.29
Shyvana,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Shyvana.png,JUNGLE,+2.45,platinum,13.8,vn,48.81,1798,0.013500000000000002,0.8856999999999999,0.5222,0.0026,A,2.68
Shaco,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Shaco.png,JUNGLE,+0.80,platinum,13.8,vn,49.04,5643,0.0446,0.7494,0.4879,0.2663,A,2.7
Sett,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Sett.png,TOP,+0.09,platinum,13.8,vn,56.68,8196,0.0637,0.8506999999999999,0.5062,0.0265,S,1.75
Senna,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Senna.png,SUPPORT,+1.37,platinum,13.8,vn,58.11,8052,0.061200000000000004,0.9666,0.5268,0.013999999999999999,S,2.54
Seraphine,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Seraphine.png,SUPPORT,+1.59,platinum,13.8,vn,49.13,2491,0.0206,0.8689,0.5146999999999999,0.0024,A,2.53
Rumble,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rumble.png,TOP,-3.37,platinum,13.8,vn,31.88,1145,0.009300000000000001,0.4282,0.4559,0.002,D,1.87
Rumble,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rumble.png,JUNGLE,-7.33,platinum,13.8,vn,27.32,295,0.0021,0.1103,0.41359999999999997,0.002,D,2.54
Ryze,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Ryze.png,MID,-0.39,platinum,13.8,vn,48.63,4578,0.0355,0.9295,0.5009,0.0075,A,2.4
Sejuani,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Sejuani.png,JUNGLE,-2.86,platinum,13.8,vn,50.43,5257,0.0426,0.8944,0.49570000000000003,0.0215,A,3.21
Samira,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Samira.png,ADC,+2.98,platinum,13.8,vn,46.77,6684,0.054299999999999994,0.9867,0.5183,0.0629,B,2.41
Rumble,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rumble.png,MID,+5.36,platinum,13.8,vn,42.45,1127,0.0091,0.4215,0.5004,0.002,C,2.37
Riven,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Riven.png,TOP,+0.07,platinum,13.8,vn,47.98,4371,0.0332,0.8818,0.5067,0.0023,B,1.82
Rengar,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rengar.png,TOP,-2.51,platinum,13.8,vn,38.0,357,0.0032,0.12,0.4986,0.0124,D,1.85
Renekton,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Renekton.png,MID,+6.61,platinum,13.8,vn,47.53,890,0.0069,0.1283,0.5427000000000001,0.0182,B,2.02
Rengar,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rengar.png,JUNGLE,-0.49,platinum,13.8,vn,39.59,2445,0.0202,0.8218000000000001,0.47479999999999994,0.0124,D,2.3
Rell,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rell.png,SUPPORT,+5.43,platinum,13.8,vn,50.01,534,0.004699999999999999,0.9834,0.5393,0.0016,A,2.43
Renekton,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Renekton.png,TOP,+0.73,platinum,13.8,vn,48.53,5938,0.046900000000000004,0.8559,0.4879,0.0182,A,1.81
Renata Glasc,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Renata.png,SUPPORT,-4.89,platinum,13.8,vn,48.49,1715,0.0129,0.9971,0.5155,0.0087,A,2.69
Rek'Sai,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/RekSai.png,JUNGLE,-0.75,platinum,13.8,vn,41.39,804,0.0070999999999999995,0.9492,0.4876,0.0031,C,2.59
Rammus,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rammus.png,TOP,-1.69,platinum,13.8,vn,40.79,1539,0.011899999999999999,0.353,0.5107,0.0684,C,1.46
Rammus,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rammus.png,JUNGLE,+0.69,platinum,13.8,vn,49.93,2580,0.0218,0.5917,0.5115999999999999,0.0684,A,3.06
Rakan,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Rakan.png,SUPPORT,-4.35,platinum,13.8,vn,57.85,7510,0.060700000000000004,0.9959,0.522,0.013500000000000002,S,2.73
Quinn,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Quinn.png,TOP,-9.01,platinum,13.8,vn,39.64,737,0.0064,0.6343,0.5047,0.0029,D,1.77
Quinn,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Quinn.png,MID,+0.09,platinum,13.8,vn,40.0,243,0.0019,0.2091,0.5062,0.0029,C,1.96
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Qiyana.png,MID,-2.25,platinum,13.8,vn,44.0,2168,0.0166,0.8228,0.5055,0.004699999999999999,B,2.14
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Qiyana.png,JUNGLE,,platinum,13.8,vn,40.44,331,0.0024,0.12560000000000002,0.4924,0.004699999999999999,C,2.32
Pyke,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Pyke.png,SUPPORT,-0.23,platinum,13.8,vn,56.03,9970,0.08,0.9765,0.4968,0.0795,S,2.08
Poppy,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Poppy.png,TOP,+5.54,platinum,13.8,vn,53.74,2016,0.0148,0.4815,0.5481,0.0115,A,2.4
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Pantheon.png,SUPPORT,+2.48,platinum,13.8,vn,45.51,3671,0.0302,0.3394,0.4928,0.0313,B,1.95
Poppy,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Poppy.png,JUNGLE,+7.87,platinum,13.8,vn,55.6,1846,0.013300000000000001,0.4409,0.5515,0.0115,S,3.03
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Pantheon.png,TOP,-3.29,platinum,13.8,vn,47.88,2466,0.0194,0.228,0.5182,0.0313,B,2.1
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Pantheon.png,MID,+0.20,platinum,13.8,vn,52.84,3963,0.0294,0.3664,0.5344,0.0313,A,2.36
Ornn,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Ornn.png,TOP,+10.74,platinum,13.8,vn,65.22,5729,0.0443,0.9493,0.5573,0.0073,S+,2.62
Olaf,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Olaf.png,TOP,+2.88,platinum,13.8,vn,52.34,2389,0.0191,0.9005,0.5488000000000001,0.0199,A,1.9
Nunu,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Nunu.png,JUNGLE,-3.14,platinum,13.8,vn,46.43,2136,0.0182,0.9223,0.5,0.0037,B,2.89
Orianna,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Orianna.png,MID,+2.55,platinum,13.8,vn,44.74,1818,0.0151,0.9573,0.49670000000000003,0.0011,B,2.73
Nilah,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Nilah.png,ADC,+3.03,platinum,13.8,vn,44.52,1559,0.012,0.9665,0.5465,0.0068000000000000005,B,2.32
Nocturne,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Nocturne.png,JUNGLE,+2.46,platinum,13.8,vn,54.75,6331,0.0478,0.9592,0.5257999999999999,0.079,S,2.73
Neeko,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Neeko.png,SUPPORT,-1.24,platinum,13.8,vn,40.0,453,0.0039000000000000003,0.2862,0.4857,0.0042,C,2.02
Nidalee,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Nidalee.png,JUNGLE,+7.19,platinum,13.8,vn,59.34,10534,0.08220000000000001,0.9431999999999999,0.5181,0.0673,S,2.99
Neeko,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Neeko.png,MID,-5.90,platinum,13.8,vn,40.98,914,0.008100000000000001,0.5774,0.49670000000000003,0.0042,C,2.23
Nami,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Nami.png,SUPPORT,-0.37,platinum,13.8,vn,57.63,8993,0.069,0.9981,0.5047,0.022000000000000002,S,3.03
Nasus,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Nasus.png,TOP,-3.95,platinum,13.8,vn,55.77,6846,0.056900000000000006,0.8364,0.5063,0.061500000000000006,S,1.83
Nautilus,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Nautilus.png,SUPPORT,+1.99,platinum,13.8,vn,66.23,12296,0.10439999999999999,0.9712000000000001,0.5105,0.2034,S+,2.25
Morgana,https://ddragon.leagueoflegends.com/cdn/13.8.1/img/champion/Morgana.png,SUPPORT,+1.82,platinum,13.8,vn,59.52,6398,0.0533,0.9131999999999999,0.5028,0.4416,S,2.41
