name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Lux,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Lux.png,SUPPORT,+1.61,iron,13.10,oce,64.39,2201,0.1562,0.765,0.502,0.19899999999999998,S,2.21
Pyke,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Pyke.png,SUPPORT,-0.76,iron,13.10,oce,44.4,1099,0.08259999999999999,0.9540000000000001,0.465,0.1909,B,1.82
Zyra,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zyra.png,,0.00,grandmaster,13.10,vn,0.0,14,0.0072,1.0,0.5,0.004,Off Meta,2.2
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Ziggs.png,SUPPORT,+0.26,master,13.10,vn,44.25,89,0.0038,0.18899999999999997,0.5506,0.0024,B,1.91
Zyra,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zyra.png,SUPPORT,+0.46,diamond,13.10,vn,46.25,340,0.0137,0.9340999999999999,0.5324,0.0078000000000000005,B,2.04
Zoe,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zoe.png,SUPPORT,+1.94,diamond,13.10,vn,42.41,119,0.0036,0.1253,0.5042,0.0356,C,2.35
Zoe,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zoe.png,MID,+1.93,diamond,13.10,vn,54.8,817,0.029300000000000003,0.86,0.5471,0.0356,S,2.91
Zilean,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zilean.png,SUPPORT,-4.14,diamond,13.10,vn,42.34,356,0.0113,0.7876000000000001,0.4747,0.0054,C,2.9
Zilean,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zilean.png,MID,+1.17,diamond,13.10,vn,53.15,72,0.0023,0.1593,0.5694,0.0054,A,3.81
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Ziggs.png,MID,+3.44,diamond,13.10,vn,49.36,460,0.0168,0.7541,0.5435,0.003,A,2.4
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Ziggs.png,SUPPORT,+8.07,diamond,13.10,vn,48.62,86,0.0038,0.141,0.5698,0.003,A,2.28
Zeri,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zeri.png,ADC,-7.58,diamond,13.10,vn,47.47,2636,0.0837,0.9767,0.4829,0.0814,B,2.47
Zed,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zed.png,JUNGLE,+0.08,diamond,13.10,vn,43.9,434,0.014499999999999999,0.1461,0.49079999999999996,0.2525,B,2.5
Zed,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zed.png,MID,+6.11,diamond,13.10,vn,71.88,2401,0.0867,0.8084,0.5277000000000001,0.2525,S+,2.24
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,SUPPORT,-1.23,diamond,13.10,vn,45.6,161,0.0043,0.1574,0.5217,0.025699999999999997,B,2.9
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,JUNGLE,-1.46,diamond,13.10,vn,49.26,714,0.0226,0.6979000000000001,0.49579999999999996,0.025699999999999997,A,3.8
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yuumi.png,SUPPORT,+0.85,diamond,13.10,vn,81.07,3519,0.1208,0.9969,0.5112,0.3161,S+,4.57
Yone,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yone.png,MID,-2.96,diamond,13.10,vn,49.51,1726,0.054000000000000006,0.5359,0.4705,0.0509,A,1.8
Yone,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yone.png,TOP,+1.69,diamond,13.10,vn,50.18,1396,0.04650000000000001,0.4334,0.4778,0.0509,A,1.67
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yasuo.png,MID,+0.57,diamond,13.10,vn,86.6,4267,0.15439999999999998,0.7564,0.4875,0.22690000000000002,S+,1.67
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yasuo.png,TOP,-2.55,diamond,13.10,vn,45.9,1026,0.0368,0.1819,0.45130000000000003,0.22690000000000002,B,1.41
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/XinZhao.png,JUNGLE,+5.82,diamond,13.10,vn,45.71,391,0.0158,0.8197,0.5166,0.0015,B,2.31
Xerath,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xerath.png,MID,-2.20,diamond,13.10,vn,49.45,640,0.0192,0.2256,0.5094,0.17579999999999998,A,3.06
Xerath,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xerath.png,SUPPORT,-1.03,diamond,13.10,vn,59.0,2180,0.0693,0.7684000000000001,0.5183,0.17579999999999998,S,2.42
Yorick,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yorick.png,TOP,-5.01,diamond,13.10,vn,35.76,522,0.0152,0.9508,0.45020000000000004,0.0126,D,1.4
Xayah,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xayah.png,ADC,-2.56,diamond,13.10,vn,56.06,3144,0.1023,0.9945999999999999,0.5305,0.0601,S,2.5
Warwick,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Warwick.png,TOP,+4.79,diamond,13.10,vn,46.9,114,0.0046,0.22089999999999999,0.5702,0.0053,B,1.88
Warwick,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Warwick.png,JUNGLE,+2.78,diamond,13.10,vn,45.79,388,0.0138,0.7519,0.5103,0.0053,B,2.65
Wukong,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/MonkeyKing.png,JUNGLE,-1.06,diamond,13.10,vn,54.82,2244,0.077,0.8651000000000001,0.4947,0.1045,S,2.73
Wukong,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/MonkeyKing.png,TOP,+2.41,diamond,13.10,vn,47.47,293,0.009000000000000001,0.113,0.5529,0.1045,B,2.05
Volibear,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Volibear.png,TOP,-3.07,diamond,13.10,vn,41.29,404,0.0152,0.5666,0.4901,0.0038,C,1.75
Volibear,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Volibear.png,JUNGLE,-1.95,diamond,13.10,vn,43.96,283,0.0083,0.3969,0.5018,0.0038,B,2.63
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vladimir.png,TOP,-0.61,diamond,13.10,vn,45.84,150,0.0040999999999999995,0.15960000000000002,0.5467,0.0216,B,2.26
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vladimir.png,MID,+1.36,diamond,13.10,vn,48.01,770,0.022000000000000002,0.8190999999999999,0.5156000000000001,0.0216,B,2.48
Viktor,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Viktor.png,MID,-3.73,diamond,13.10,vn,60.15,2100,0.0672,0.9727,0.5124,0.11699999999999999,S,2.21
Viego,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Viego.png,JUNGLE,-3.49,diamond,13.10,vn,50.41,2028,0.0653,0.9508,0.48869999999999997,0.0173,A,2.46
Vi,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vi.png,JUNGLE,+1.44,diamond,13.10,vn,56.2,1910,0.0689,0.9303,0.5297999999999999,0.0746,S,2.45
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Velkoz.png,SUPPORT,+1.20,diamond,13.10,vn,46.47,451,0.0169,0.6546,0.5233,0.004699999999999999,B,2.24
Vex,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vex.png,MID,-1.43,diamond,13.10,vn,49.03,557,0.0213,0.9361,0.526,0.022799999999999997,A,2.5
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Velkoz.png,MID,+11.23,diamond,13.10,vn,47.67,217,0.0060999999999999995,0.31489999999999996,0.5438000000000001,0.004699999999999999,B,2.69
Zyra,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zyra.png,SUPPORT,+3.16,master,13.10,vn,45.49,281,0.0128,0.9656,0.5409,0.0063,B,2.11
Zoe,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zoe.png,MID,+1.81,master,13.10,vn,56.53,935,0.0348,0.9248000000000001,0.5583,0.0481,S,2.88
Zilean,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zilean.png,MID,-4.17,master,13.10,vn,50.56,95,0.0028000000000000004,0.2691,0.5789,0.005600000000000001,A,3.06
Zilean,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zilean.png,SUPPORT,-0.27,master,13.10,vn,44.57,248,0.0113,0.7025,0.5081,0.005600000000000001,B,2.99
Zilean,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zilean.png,MID,,gold,13.10,vn,65.2,69,0.0014000000000000002,0.10189999999999999,0.6087,0.0044,S+,3.62
Zyra,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zyra.png,SUPPORT,+2.37,gold,13.10,vn,46.48,1091,0.016200000000000003,0.9153,0.5179,0.0097,B,2.01
Zoe,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zoe.png,SUPPORT,+10.01,gold,13.10,vn,46.48,232,0.0039000000000000003,0.163,0.5302,0.022400000000000003,B,2.18
Zilean,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zilean.png,SUPPORT,-0.27,gold,13.10,vn,46.19,592,0.0096,0.8744,0.5068,0.0044,B,2.86
Zoe,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zoe.png,MID,-2.32,gold,13.10,vn,51.18,1166,0.0207,0.8194,0.5196999999999999,0.022400000000000003,A,2.67
Veigar,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Veigar.png,SUPPORT,,diamond,13.10,vn,38.03,190,0.0075,0.1023,0.4632,0.0426,D,1.9
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Ziggs.png,SUPPORT,-6.95,gold,13.10,vn,33.57,424,0.006500000000000001,0.2318,0.45049999999999996,0.0045000000000000005,D,1.98
Veigar,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Veigar.png,MID,-0.89,diamond,13.10,vn,53.42,1523,0.0537,0.8197,0.4951,0.0426,S,2.24
Vayne,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vayne.png,ADC,-0.37,diamond,13.10,vn,40.87,1661,0.053,0.6711,0.4816,0.0292,C,2.1
Varus,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Varus.png,MID,+3.95,diamond,13.10,vn,45.76,300,0.0089,0.10339999999999999,0.5367000000000001,0.0131,B,2.12
Vayne,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vayne.png,TOP,+3.94,diamond,13.10,vn,43.96,639,0.0195,0.2582,0.5102,0.0292,B,1.52
Urgot,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Urgot.png,TOP,-7.27,diamond,13.10,vn,39.76,403,0.0138,0.9264,0.4764,0.0029,C,1.83
Udyr,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Udyr.png,TOP,+4.31,diamond,13.10,vn,42.22,66,0.0026,0.18280000000000002,0.5303,0.0062,C,1.91
Varus,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Varus.png,ADC,+3.01,diamond,13.10,vn,46.88,2479,0.0759,0.8542000000000001,0.49939999999999996,0.0131,B,2.28
Udyr,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Udyr.png,JUNGLE,-1.01,diamond,13.10,vn,44.49,285,0.011000000000000001,0.7895,0.5053,0.0062,B,2.54
Twitch,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Twitch.png,ADC,+1.92,diamond,13.10,vn,41.16,665,0.023700000000000002,0.5598,0.4962,0.0329,C,2.55
Twitch,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Twitch.png,SUPPORT,-1.89,diamond,13.10,vn,43.37,436,0.016399999999999998,0.36700000000000005,0.4954,0.0329,C,2.09
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Tryndamere.png,TOP,-0.15,diamond,13.10,vn,45.26,794,0.0253,0.8773000000000001,0.4962,0.014199999999999999,B,1.77
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/TwistedFate.png,MID,-6.78,diamond,13.10,vn,47.66,1188,0.04,0.9369,0.4806,0.0069,B,2.17
Trundle,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Trundle.png,TOP,-3.27,diamond,13.10,vn,34.86,99,0.0038,0.3257,0.4747,0.0016,D,1.44
Trundle,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Trundle.png,JUNGLE,-8.02,diamond,13.10,vn,39.86,179,0.006999999999999999,0.5888,0.4637,0.0016,C,2.75
Tristana,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Tristana.png,ADC,+0.67,diamond,13.10,vn,45.41,1310,0.0462,0.6481999999999999,0.5145000000000001,0.0105,B,2.36
Thresh,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Thresh.png,SUPPORT,-3.21,diamond,13.10,vn,87.82,6100,0.21850000000000003,0.9906999999999999,0.5005,0.1107,S+,2.53
Teemo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Teemo.png,SUPPORT,+1.80,diamond,13.10,vn,35.07,147,0.004699999999999999,0.1877,0.4422,0.0196,D,1.76
Teemo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Teemo.png,MID,-9.63,diamond,13.10,vn,36.41,102,0.0037,0.1303,0.4706,0.0196,D,1.85
Taric,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Taric.png,SUPPORT,-4.96,diamond,13.10,vn,46.16,156,0.004699999999999999,0.9017000000000001,0.5256000000000001,0.0015,B,2.94
Talon,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Talon.png,JUNGLE,+6.16,diamond,13.10,vn,46.89,232,0.0078000000000000005,0.22010000000000002,0.5259,0.0054,B,2.71
Teemo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Teemo.png,TOP,+2.12,diamond,13.10,vn,44.86,476,0.018600000000000002,0.6079,0.5146999999999999,0.0196,B,1.71
Tristana,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Tristana.png,MID,-4.33,diamond,13.10,vn,41.7,606,0.023700000000000002,0.2999,0.4703,0.0105,C,1.93
Talon,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Talon.png,MID,+6.46,diamond,13.10,vn,50.35,796,0.023,0.7552,0.5402,0.0054,A,2.34
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Taliyah.png,MID,-0.94,diamond,13.10,vn,47.16,558,0.0184,0.6334000000000001,0.5179,0.0143,B,2.43
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Taliyah.png,JUNGLE,-14.00,diamond,13.10,vn,40.84,252,0.0053,0.28600000000000003,0.47619999999999996,0.0143,C,2.69
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/TahmKench.png,TOP,-5.54,diamond,13.10,vn,45.34,393,0.016,0.5761999999999999,0.4987,0.009399999999999999,B,2.45
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Ziggs.png,MID,+3.06,master,13.10,vn,47.31,326,0.015300000000000001,0.6920999999999999,0.5307,0.0024,B,2.29
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/TahmKench.png,SUPPORT,-2.12,diamond,13.10,vn,47.56,261,0.0095,0.38270000000000004,0.5364,0.009399999999999999,B,2.72
Zeri,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zeri.png,ADC,-8.37,master,13.10,vn,50.73,2800,0.094,0.9790000000000001,0.5057,0.09539999999999998,A,2.52
Zed,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zed.png,MID,+0.40,master,13.10,vn,67.95,1955,0.083,0.8319,0.5136,0.2182,S+,2.27
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,SUPPORT,-5.98,master,13.10,vn,42.04,117,0.0044,0.11449999999999999,0.5043,0.0318,C,2.54
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,JUNGLE,-0.19,master,13.10,vn,51.62,648,0.0245,0.6341,0.5278,0.0318,A,3.85
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,MID,+4.88,master,13.10,vn,52.44,107,0.0032,0.1047,0.5888,0.0318,A,3.37
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,TOP,+8.13,master,13.10,vn,53.88,150,0.0042,0.14679999999999999,0.5932999999999999,0.0318,S,3.02
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yuumi.png,SUPPORT,-4.85,master,13.10,vn,83.7,3453,0.1351,0.9986,0.5129,0.36619999999999997,S+,4.59
Zed,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zed.png,JUNGLE,-5.13,master,13.10,vn,39.28,305,0.013500000000000002,0.1298,0.4623,0.2182,D,2.52
Yorick,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yorick.png,TOP,-7.48,master,13.10,vn,37.21,225,0.0138,0.9109,0.4756,0.0101,D,1.28
Yone,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yone.png,MID,-0.43,master,13.10,vn,50.77,1103,0.051,0.4857,0.4769,0.042800000000000005,A,1.83
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yasuo.png,TOP,+0.85,master,13.10,vn,43.95,669,0.034,0.1641,0.45289999999999997,0.19010000000000002,B,1.44
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/XinZhao.png,JUNGLE,-0.16,master,13.10,vn,40.19,280,0.0143,0.8358,0.48210000000000003,0.0017000000000000001,C,2.26
Yone,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yone.png,TOP,+0.91,master,13.10,vn,51.1,1114,0.04650000000000001,0.4905,0.4928,0.042800000000000005,A,1.68
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yasuo.png,MID,-0.15,master,13.10,vn,80.93,3141,0.1439,0.7702,0.4804,0.19010000000000002,S+,1.72
Xerath,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xerath.png,SUPPORT,-1.61,master,13.10,vn,55.44,1444,0.0652,0.7245,0.5159,0.1555,S,2.47
Xerath,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xerath.png,MID,+1.79,master,13.10,vn,51.39,533,0.02,0.26739999999999997,0.5196999999999999,0.1555,A,3.24
Xayah,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xayah.png,ADC,-6.62,master,13.10,vn,53.67,2904,0.1074,0.9918,0.5196000000000001,0.0694,S,2.54
Wukong,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/MonkeyKing.png,JUNGLE,+2.21,master,13.10,vn,55.5,1657,0.0746,0.8976000000000001,0.5207999999999999,0.1038,S,2.81
Warwick,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Warwick.png,TOP,+8.73,master,13.10,vn,46.37,191,0.0049,0.3032,0.5654,0.0048,B,1.86
Volibear,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Volibear.png,TOP,+0.60,master,13.10,vn,44.06,374,0.0148,0.6371,0.516,0.0037,B,1.84
Volibear,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Volibear.png,JUNGLE,+10.12,master,13.10,vn,49.79,195,0.0074,0.3322,0.5589999999999999,0.0037,A,2.98
Warwick,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Warwick.png,JUNGLE,-0.26,master,13.10,vn,47.55,401,0.0134,0.6365,0.5362,0.0048,B,2.78
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vladimir.png,TOP,+8.40,master,13.10,vn,44.9,88,0.004699999999999999,0.1266,0.5455,0.024399999999999998,B,2.03
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vladimir.png,MID,+0.22,master,13.10,vn,48.42,591,0.0232,0.8504,0.5144,0.024399999999999998,A,2.41
Viego,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Viego.png,JUNGLE,-3.43,master,13.10,vn,51.07,1671,0.06709999999999999,0.9637,0.5045000000000001,0.016399999999999998,A,2.62
Viktor,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Viktor.png,MID,-3.02,master,13.10,vn,58.94,1656,0.068,0.9695999999999999,0.4976,0.1069,S,2.13
Vex,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vex.png,MID,+1.09,master,13.10,vn,49.86,485,0.0207,0.9256,0.5361,0.0223,A,2.51
Vi,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Vi.png,JUNGLE,-4.33,master,13.10,vn,50.98,1250,0.0632,0.9308,0.5112,0.0674,A,2.38
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Velkoz.png,SUPPORT,-4.86,master,13.10,vn,43.38,323,0.015,0.6236,0.5077,0.0045000000000000005,C,2.21
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Velkoz.png,MID,-2.00,master,13.10,vn,43.97,182,0.0064,0.3514,0.5,0.0045000000000000005,B,2.71
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Ziggs.png,MID,+2.27,gold,13.10,vn,51.74,1228,0.0181,0.6714,0.5342,0.0045000000000000005,A,2.39
Zeri,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zeri.png,ADC,-8.58,gold,13.10,vn,41.32,3992,0.0677,0.968,0.46840000000000004,0.0545,C,2.29
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,SUPPORT,-3.99,gold,13.10,vn,41.87,144,0.0028000000000000004,0.10869999999999999,0.49310000000000004,0.0152,C,2.64
Zed,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zed.png,MID,-1.02,gold,13.10,vn,64.26,6177,0.09880000000000001,0.8044,0.5093,0.35090000000000005,S,2.2
Zed,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zed.png,JUNGLE,-3.30,gold,13.10,vn,39.89,1031,0.0167,0.1343,0.4704,0.35090000000000005,C,2.32
Zac,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Zac.png,JUNGLE,-0.34,gold,13.10,vn,53.32,1050,0.0171,0.7925,0.5181,0.0152,A,3.8
Yorick,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yorick.png,TOP,+2.81,gold,13.10,vn,45.99,1340,0.018799999999999997,0.9085,0.5268999999999999,0.0177,B,1.55
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yuumi.png,SUPPORT,-1.95,gold,13.10,vn,74.59,4907,0.0931,0.9982,0.5129,0.1972,S+,4.49
Yone,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yone.png,MID,-0.75,gold,13.10,vn,48.4,3980,0.0649,0.5249,0.4817,0.0762,B,1.79
Yone,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yone.png,TOP,-0.51,gold,13.10,vn,50.56,3141,0.0518,0.4142,0.4731,0.0762,A,1.6
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yasuo.png,TOP,+2.77,gold,13.10,vn,54.88,2962,0.0473,0.17170000000000002,0.46590000000000004,0.3525,S,1.44
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Yasuo.png,MID,-4.76,gold,13.10,vn,81.11,13061,0.22399999999999998,0.757,0.4738,0.3525,S+,1.6
Xerath,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xerath.png,MID,-3.93,gold,13.10,vn,52.8,1004,0.0167,0.1757,0.5199,0.17489999999999997,A,3.1
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/XinZhao.png,JUNGLE,-1.62,gold,13.10,vn,42.7,1253,0.0208,0.8017,0.494,0.0026,C,2.18
Xayah,https://ddragon.leagueoflegends.com/cdn/13.10.1/img/champion/Xayah.png,ADC,-3.87,gold,13.10,vn,50.7,5300,0.0872,0.9899,0.4991,0.039900000000000005,A,2.4
