name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Shyvana,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Shyvana.png,JUNGLE,+20.89,grandmaster,13.9,vn,50.64,31,0.0078000000000000005,0.7948999999999999,0.5806,0.0007000000000000001,A,2.68
Sivir,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Sivir.png,ADC,+4.81,grandmaster,13.9,vn,47.46,227,0.0576,1.0,0.5329999999999999,0.016399999999999998,B,2.85
Sion,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Sion.png,TOP,-3.08,grandmaster,13.9,vn,55.14,251,0.060899999999999996,0.8451000000000001,0.5179,0.030299999999999997,A,1.8
Singed,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Singed.png,TOP,+11.89,grandmaster,13.9,vn,48.62,67,0.011899999999999999,0.7283,0.5672,0.0051,B,2.24
Teemo,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Teemo.png,SUPPORT,+1.87,grandmaster,13.9,vn,38.98,28,0.0045000000000000005,0.2121,0.4643,0.0108,C,2.04
Thresh,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Thresh.png,SUPPORT,-4.83,grandmaster,13.9,vn,82.68,768,0.20809999999999998,0.9934999999999999,0.5273,0.1636,S+,2.54
Shen,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Shen.png,TOP,-5.14,grandmaster,13.9,vn,48.15,55,0.0146,0.8088,0.5273,0.0009,B,2.85
Shaco,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Shaco.png,SUPPORT,+11.90,grandmaster,13.9,vn,47.74,40,0.0083,0.2353,0.55,0.0975,B,2.42
Sett,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Sett.png,SUPPORT,+4.65,grandmaster,13.9,vn,41.82,41,0.0075,0.1864,0.4878,0.0124,C,2.22
Sona,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Sona.png,SUPPORT,+14.34,grandmaster,13.9,vn,56.71,54,0.019299999999999998,0.9818000000000001,0.6296,0.0011,S,2.75
Shaco,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Shaco.png,JUNGLE,-11.96,grandmaster,13.9,vn,33.04,108,0.031,0.6353,0.3611,0.0975,D,2.38
Sett,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Sett.png,TOP,-2.41,grandmaster,13.9,vn,54.31,168,0.042,0.7636,0.5655,0.0124,A,1.79
Seraphine,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Seraphine.png,SUPPORT,+2.80,grandmaster,13.9,vn,46.1,49,0.015600000000000001,0.7206,0.5102,0.0019,B,2.74
Skarner,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Skarner.png,,0.00,grandmaster,13.9,vn,0.0,10,0.0024,0.625,0.6,0.0009,Off Meta,3.08
Rumble,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rumble.png,JUNGLE,,grandmaster,13.9,vn,29.28,28,0.006,0.22949999999999998,0.35710000000000003,0.0025,D,2.86
Sejuani,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Sejuani.png,JUNGLE,-1.48,grandmaster,13.9,vn,46.25,92,0.027999999999999997,0.8931999999999999,0.46740000000000004,0.0106,B,3.84
Samira,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Samira.png,ADC,+5.44,grandmaster,13.9,vn,51.66,120,0.0407,0.9756,0.6167,0.0349,A,2.57
Rumble,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rumble.png,MID,-2.99,grandmaster,13.9,vn,32.19,44,0.0118,0.3607,0.3864,0.0025,D,2.4
Rumble,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rumble.png,TOP,+2.65,grandmaster,13.9,vn,40.28,48,0.009899999999999999,0.3934,0.4792,0.0025,C,2.27
Senna,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Senna.png,SUPPORT,-2.13,grandmaster,13.9,vn,48.47,204,0.0429,0.9623,0.4902,0.0067,B,2.67
Ryze,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Ryze.png,MID,-10.40,grandmaster,13.9,vn,46.56,155,0.0375,0.9226000000000001,0.4581,0.004,B,2.44
Riven,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Riven.png,TOP,-1.49,grandmaster,13.9,vn,53.1,164,0.0452,0.9011,0.5427000000000001,0.0034999999999999996,A,1.83
Rengar,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rengar.png,TOP,+12.79,grandmaster,13.9,vn,50.21,23,0.0075,0.2,0.6087,0.0337,A,1.98
Renekton,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Renekton.png,MID,+13.95,grandmaster,13.9,vn,47.5,54,0.0111,0.1574,0.5556,0.04019999999999999,B,2.31
Renata Glasc,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Renata.png,SUPPORT,-13.29,grandmaster,13.9,vn,41.28,63,0.0141,1.0,0.4603,0.015300000000000001,C,2.56
Renekton,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Renekton.png,TOP,-6.36,grandmaster,13.9,vn,51.01,285,0.0558,0.8309000000000001,0.4807,0.04019999999999999,A,1.9
Rell,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rell.png,SUPPORT,-21.85,grandmaster,13.9,vn,32.38,30,0.0085,1.0,0.3667,0.0017000000000000001,D,2.49
Rengar,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rengar.png,JUNGLE,-5.44,grandmaster,13.9,vn,40.56,85,0.0225,0.7391,0.45880000000000004,0.0337,C,2.36
Quinn,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Quinn.png,TOP,+0.47,grandmaster,13.9,vn,46.67,24,0.0040999999999999995,0.48979999999999996,0.5832999999999999,0.0011,B,1.9
Rek'Sai,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/RekSai.png,JUNGLE,-4.28,grandmaster,13.9,vn,42.96,28,0.0068000000000000005,1.0,0.5,0.0077,B,2.78
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Qiyana.png,MID,+7.81,grandmaster,13.9,vn,51.36,95,0.020099999999999996,0.9135,0.5684,0.005699999999999999,A,2.35
Rakan,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rakan.png,SUPPORT,-4.15,grandmaster,13.9,vn,64.82,635,0.10550000000000001,0.9922,0.5559000000000001,0.047400000000000005,S,2.9
Rammus,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rammus.png,JUNGLE,-1.69,grandmaster,13.9,vn,44.89,32,0.013000000000000001,0.381,0.5,0.055099999999999996,B,3.06
Rammus,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Rammus.png,TOP,+9.22,grandmaster,13.9,vn,44.2,43,0.0111,0.5119,0.5581,0.055099999999999996,B,1.38
Poppy,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Poppy.png,TOP,-0.12,grandmaster,13.9,vn,44.49,123,0.023399999999999997,0.5256000000000001,0.4797,0.0326,B,2.42
Pyke,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Pyke.png,SUPPORT,-3.59,grandmaster,13.9,vn,54.98,378,0.08109999999999999,0.9793000000000001,0.4894,0.1495,A,2.06
Poppy,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Poppy.png,JUNGLE,+2.24,grandmaster,13.9,vn,52.13,89,0.0202,0.3803,0.5618,0.0326,A,3.1
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Pantheon.png,SUPPORT,+8.64,grandmaster,13.9,vn,42.97,74,0.0182,0.2751,0.4865,0.0325,B,2.02
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Pantheon.png,TOP,-3.09,grandmaster,13.9,vn,40.09,77,0.019299999999999998,0.2862,0.4545,0.0325,C,2.15
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Pantheon.png,MID,-3.10,grandmaster,13.9,vn,48.93,100,0.028399999999999998,0.37170000000000003,0.51,0.0325,A,2.43
Ornn,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Ornn.png,TOP,+1.06,grandmaster,13.9,vn,66.18,298,0.0788,0.9198000000000001,0.5503,0.0079,S+,2.75
Orianna,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Orianna.png,MID,+1.87,grandmaster,13.9,vn,42.62,73,0.017,0.9605,0.47950000000000004,0.0008,C,2.48
Olaf,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Olaf.png,JUNGLE,,grandmaster,13.9,vn,50.5,24,0.0046,0.15,0.5832999999999999,0.0394,A,2.72
Olaf,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Olaf.png,TOP,+1.25,grandmaster,13.9,vn,54.88,136,0.030699999999999998,0.85,0.5882000000000001,0.0394,A,2.08
Neeko,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Neeko.png,MID,+20.06,grandmaster,13.9,vn,54.94,119,0.0317,0.2656,0.5378000000000001,0.20879999999999999,A,2.52
Nidalee,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nidalee.png,JUNGLE,+9.55,grandmaster,13.9,vn,71.25,571,0.11599999999999999,0.9811,0.5499,0.1492,S+,3.52
Nunu,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nunu.png,JUNGLE,-0.38,grandmaster,13.9,vn,44.43,103,0.0192,0.8956999999999999,0.4854,0.0058,B,3.08
Nocturne,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nocturne.png,JUNGLE,-8.59,grandmaster,13.9,vn,35.82,64,0.022799999999999997,0.9845999999999999,0.40630000000000005,0.028900000000000002,D,2.46
Nilah,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nilah.png,ADC,+7.44,grandmaster,13.9,vn,55.06,175,0.022799999999999997,0.9777,0.68,0.0084,A,2.63
Neeko,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Neeko.png,JUNGLE,,grandmaster,13.9,vn,43.46,153,0.0291,0.34149999999999997,0.451,0.20879999999999999,B,2.88
Neeko,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Neeko.png,SUPPORT,,grandmaster,13.9,vn,57.01,144,0.0292,0.3214,0.6042000000000001,0.20879999999999999,S,2.64
Nautilus,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nautilus.png,MID,,grandmaster,13.9,vn,37.66,65,0.0168,0.1045,0.4154,0.297,C,2.17
Nasus,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nasus.png,TOP,+7.00,grandmaster,13.9,vn,52.84,125,0.036000000000000004,0.8278,0.56,0.0282,A,1.9
Nami,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nami.png,SUPPORT,+1.07,grandmaster,13.9,vn,58.08,348,0.0886,0.9971,0.5029,0.0216,S,3.26
Mordekaiser,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Mordekaiser.png,TOP,-1.61,grandmaster,13.9,vn,52.81,113,0.04190000000000001,0.8626,0.5487,0.044500000000000005,A,1.72
Morgana,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Morgana.png,SUPPORT,-7.51,grandmaster,13.9,vn,46.76,152,0.0358,0.9157,0.4671,0.2444,B,2.49
Nautilus,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Nautilus.png,SUPPORT,-4.02,grandmaster,13.9,vn,69.23,541,0.1185,0.8698,0.5213,0.297,S+,2.23
Miss Fortune,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/MissFortune.png,SUPPORT,-21.29,grandmaster,13.9,vn,21.87,31,0.0084,0.1867,0.2581,0.0021,D,1.88
Milio,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Milio.png,SUPPORT,-3.15,grandmaster,13.9,vn,55.37,235,0.0621,0.9873999999999999,0.5106,0.055999999999999994,S,3.45
Master Yi,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/MasterYi.png,JUNGLE,-1.84,grandmaster,13.9,vn,46.85,323,0.0608,0.9362,0.4582,0.048600000000000004,B,2.21
Maokai,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Maokai.png,JUNGLE,-16.02,grandmaster,13.9,vn,33.79,47,0.0134,0.4393,0.38299999999999995,0.0060999999999999995,D,3.16
Maokai,https://ddragon.leagueoflegends.com/cdn/13.9.1/img/champion/Maokai.png,SUPPORT,-5.05,grandmaster,13.9,vn,43.94,47,0.0102,0.4393,0.5106,0.0060999999999999995,B,2.13
