name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Zilean,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zilean.png,MID,-7.25,platinum,13.4,vn,49.21,222,0.0018,0.1318,0.5135000000000001,0.006,A,3.34
Zilean,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zilean.png,SUPPORT,-1.88,platinum,13.4,vn,43.52,1426,0.0105,0.8468000000000001,0.5042,0.006,C,2.9
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Ziggs.png,SUPPORT,-2.57,platinum,13.4,vn,37.26,768,0.006,0.1895,0.4974,0.0037,D,2.03
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Ziggs.png,ADC,-2.82,platinum,13.4,vn,38.91,712,0.005600000000000001,0.1757,0.5323,0.0037,C,2.69
Zoe,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zoe.png,SUPPORT,-2.28,platinum,13.4,vn,35.89,569,0.0043,0.1334,0.4886,0.0252,D,2.17
Zeri,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zeri.png,ADC,+0.57,platinum,13.4,vn,49.2,8747,0.0732,0.9741,0.5172,0.041100000000000005,A,2.55
Zoe,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zoe.png,MID,+1.25,platinum,13.4,vn,52.28,3654,0.0271,0.8565,0.5274,0.0252,A,2.83
Zed,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zed.png,JUNGLE,+1.76,platinum,13.4,vn,40.64,4322,0.0359,0.2823,0.4632,0.3396,C,2.27
Zed,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zed.png,MID,+2.40,platinum,13.4,vn,56.12,10471,0.08650000000000001,0.684,0.4892,0.3396,S,2.15
Zac,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zac.png,SUPPORT,-0.06,platinum,13.4,vn,44.21,650,0.004699999999999999,0.1043,0.52,0.0575,B,2.74
Zoe,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zoe.png,MID,+0.16,diamond,13.4,vn,53.09,1197,0.032,0.8801000000000001,0.5379999999999999,0.0331,A,2.93
Zilean,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zilean.png,MID,-6.83,diamond,13.4,vn,45.67,164,0.0024,0.2551,0.4878,0.0067,B,3.17
Zyra,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zyra.png,SUPPORT,+2.85,platinum,13.4,vn,46.34,2753,0.0208,0.948,0.526,0.0088,B,2.05
Zyra,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zyra.png,SUPPORT,+2.07,diamond,13.4,vn,46.94,851,0.0197,0.9393,0.5417000000000001,0.0072,B,2.14
Zed,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zed.png,JUNGLE,+1.30,diamond,13.4,vn,42.98,1318,0.0311,0.2756,0.4537,0.2759,B,2.28
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Ziggs.png,SUPPORT,-4.73,diamond,13.4,vn,34.08,176,0.004699999999999999,0.1578,0.47159999999999996,0.0031,D,2.03
Zeri,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zeri.png,ADC,-1.03,diamond,13.4,vn,50.56,3622,0.0858,0.9615,0.5055,0.053200000000000004,A,2.59
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Ziggs.png,ADC,+1.27,diamond,13.4,vn,33.23,219,0.0053,0.19640000000000002,0.4932,0.0031,D,2.56
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Ziggs.png,MID,-1.94,diamond,13.4,vn,45.45,706,0.0181,0.6332,0.48729999999999996,0.0031,B,2.44
Yone,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yone.png,MID,+0.31,diamond,13.4,vn,50.06,2400,0.06,0.5398,0.4917,0.0592,A,1.87
Yorick,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yorick.png,TOP,+7.84,diamond,13.4,vn,43.62,555,0.0152,0.8754000000000001,0.5477000000000001,0.0129,B,1.57
Zac,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zac.png,JUNGLE,-0.02,diamond,13.4,vn,55.06,1755,0.043,0.75,0.5242,0.07690000000000001,S,3.57
Yone,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yone.png,TOP,-2.77,diamond,13.4,vn,50.97,1929,0.0487,0.4339,0.49090000000000006,0.0592,A,1.63
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yuumi.png,SUPPORT,-11.98,diamond,13.4,vn,68.2,3758,0.08689999999999999,0.996,0.4399,0.2167,S+,3.77
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yasuo.png,TOP,-2.18,diamond,13.4,vn,40.36,1085,0.0276,0.1741,0.4673,0.1807,C,1.41
Zed,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zed.png,MID,+3.15,diamond,13.4,vn,57.38,3255,0.078,0.6805,0.49770000000000003,0.2759,S,2.21
Wukong,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/MonkeyKing.png,TOP,+3.55,diamond,13.4,vn,44.5,575,0.0169,0.1365,0.5252,0.0496,B,2.09
Xayah,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Xayah.png,ADC,+5.44,diamond,13.4,vn,52.34,3251,0.0825,0.9903,0.5291,0.0137,A,2.54
Xerath,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Xerath.png,SUPPORT,-0.41,diamond,13.4,vn,67.55,2924,0.07339999999999999,0.7445999999999999,0.5307999999999999,0.1663,S+,2.59
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yasuo.png,MID,+5.11,diamond,13.4,vn,55.66,4638,0.1014,0.7443000000000001,0.473,0.1807,S,1.62
Xerath,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Xerath.png,MID,+2.37,diamond,13.4,vn,52.03,956,0.0222,0.2434,0.5188,0.1663,A,3.37
Zilean,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zilean.png,SUPPORT,-6.55,diamond,13.4,vn,38.79,470,0.011200000000000002,0.7309,0.4702,0.0067,C,2.87
Zac,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Zac.png,JUNGLE,-0.80,platinum,13.4,vn,54.25,4988,0.038,0.8,0.5142,0.0575,A,3.63
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/XinZhao.png,JUNGLE,+3.60,diamond,13.4,vn,45.61,387,0.0098,0.8876000000000001,0.5271,0.0014000000000000002,B,2.3
Yorick,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yorick.png,TOP,-6.66,platinum,13.4,vn,39.43,2093,0.0172,0.9076000000000001,0.5002,0.0143,C,1.46
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yuumi.png,SUPPORT,-9.17,platinum,13.4,vn,56.22,8713,0.07629999999999999,0.997,0.4365,0.17079999999999998,S,3.76
Yone,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yone.png,TOP,-2.67,platinum,13.4,vn,49.57,6169,0.049400000000000006,0.42729999999999996,0.4878,0.0726,A,1.6
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yasuo.png,TOP,-2.13,platinum,13.4,vn,40.61,3668,0.0335,0.1989,0.4575,0.243,C,1.4
Yone,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yone.png,MID,-0.69,platinum,13.4,vn,46.67,7946,0.0655,0.5504,0.4841,0.0726,B,1.83
Xerath,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Xerath.png,MID,+3.47,platinum,13.4,vn,55.78,2754,0.021,0.2147,0.5359,0.1703,S,3.41
Xayah,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Xayah.png,ADC,-0.05,platinum,13.4,vn,47.38,8786,0.0687,0.9913,0.5167,0.0106,B,2.51
Wukong,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/MonkeyKing.png,TOP,-1.53,platinum,13.4,vn,46.53,2280,0.0167,0.1673,0.5232,0.0455,B,2.06
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Yasuo.png,MID,+6.49,platinum,13.4,vn,55.49,13381,0.1222,0.7254999999999999,0.47490000000000004,0.243,S,1.65
Wukong,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/MonkeyKing.png,JUNGLE,-0.47,platinum,13.4,vn,59.27,10867,0.0858,0.7973,0.5221,0.0455,S,2.77
Warwick,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Warwick.png,TOP,-0.67,platinum,13.4,vn,41.34,1054,0.009000000000000001,0.32880000000000004,0.5161,0.0124,C,1.81
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/XinZhao.png,JUNGLE,+1.94,platinum,13.4,vn,44.22,1430,0.0118,0.8693000000000001,0.5189,0.0019,B,2.22
Xerath,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Xerath.png,SUPPORT,-1.50,platinum,13.4,vn,63.01,9933,0.0764,0.7743000000000001,0.5053,0.1703,S,2.5
Volibear,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Volibear.png,TOP,-2.98,platinum,13.4,vn,39.9,1266,0.0113,0.49920000000000003,0.5024000000000001,0.0044,C,1.83
Warwick,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Warwick.png,JUNGLE,-1.03,platinum,13.4,vn,45.76,2032,0.0175,0.6338,0.5192,0.0124,B,2.34
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vladimir.png,TOP,+1.31,platinum,13.4,vn,36.15,388,0.0032,0.11720000000000001,0.48710000000000003,0.0148,D,2.07
Viktor,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Viktor.png,MID,+7.57,platinum,13.4,vn,62.28,15160,0.1128,0.9717,0.5246999999999999,0.1361,S,2.34
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vladimir.png,MID,+3.21,platinum,13.4,vn,49.79,2893,0.0209,0.8737999999999999,0.5233,0.0148,A,2.58
Viego,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Viego.png,JUNGLE,+3.11,platinum,13.4,vn,51.5,8930,0.07139999999999999,0.9639,0.5025999999999999,0.0168,A,2.44
Vex,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vex.png,MID,+0.06,platinum,13.4,vn,51.98,3408,0.027200000000000002,0.9181,0.5323,0.0277,A,2.58
Volibear,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Volibear.png,JUNGLE,+1.88,platinum,13.4,vn,47.99,1181,0.0095,0.4657,0.5257999999999999,0.0044,A,2.83
Vi,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vi.png,JUNGLE,+0.77,platinum,13.4,vn,54.96,9038,0.0705,0.9254000000000001,0.5222,0.0302,S,2.4
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Velkoz.png,SUPPORT,+4.11,platinum,13.4,vn,45.14,2911,0.0207,0.7424,0.5184000000000001,0.0052,B,2.09
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Velkoz.png,MID,+2.75,platinum,13.4,vn,49.08,915,0.0067,0.2334,0.5268,0.0052,A,2.7
Veigar,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Veigar.png,SUPPORT,+5.73,platinum,13.4,vn,38.44,962,0.0087,0.1384,0.5,0.0187,D,2.03
Veigar,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Veigar.png,MID,+5.24,platinum,13.4,vn,52.47,5593,0.0455,0.8047,0.5235,0.0187,A,2.48
Vayne,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vayne.png,ADC,-3.75,platinum,13.4,vn,32.23,4987,0.0406,0.7401000000000001,0.4891,0.0248,D,2.02
Urgot,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Urgot.png,TOP,+3.01,platinum,13.4,vn,46.5,1999,0.0184,0.9492,0.5223,0.005,B,2.02
Vayne,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vayne.png,TOP,-1.07,platinum,13.4,vn,41.83,1412,0.012199999999999999,0.2096,0.522,0.0248,C,1.54
Udyr,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Udyr.png,TOP,-5.18,platinum,13.4,vn,38.12,579,0.0048,0.1341,0.5009,0.0473,D,1.91
Volibear,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Volibear.png,TOP,+5.37,diamond,13.4,vn,39.17,475,0.0118,0.5661999999999999,0.5053,0.0039000000000000003,C,1.94
Wukong,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/MonkeyKing.png,JUNGLE,+4.33,diamond,13.4,vn,62.19,3523,0.0875,0.8366,0.5498,0.0496,S,2.88
Warwick,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Warwick.png,TOP,-7.62,diamond,13.4,vn,35.57,325,0.0084,0.3086,0.49229999999999996,0.011000000000000001,D,1.77
Volibear,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Volibear.png,JUNGLE,+17.23,diamond,13.4,vn,47.81,337,0.009000000000000001,0.4017,0.5401,0.0039000000000000003,A,2.6
Varus,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Varus.png,ADC,+4.13,platinum,13.4,vn,51.37,14887,0.1197,0.8343,0.49060000000000004,0.028300000000000002,A,2.32
Warwick,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Warwick.png,JUNGLE,+0.36,diamond,13.4,vn,42.96,707,0.016,0.6714,0.4894,0.011000000000000001,B,2.38
Udyr,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Udyr.png,JUNGLE,-11.18,platinum,13.4,vn,43.06,3662,0.029500000000000002,0.8479000000000001,0.4959,0.0473,C,2.26
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vladimir.png,TOP,-2.20,diamond,13.4,vn,38.74,152,0.0034000000000000002,0.13019999999999998,0.5196999999999999,0.0183,C,2.15
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vladimir.png,MID,-0.07,diamond,13.4,vn,47.78,1002,0.023700000000000002,0.8586,0.503,0.0183,A,2.52
Viktor,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Viktor.png,MID,+7.56,diamond,13.4,vn,63.25,4351,0.11689999999999999,0.9719,0.5185,0.1405,S,2.36
Viego,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Viego.png,JUNGLE,+6.91,diamond,13.4,vn,53.73,2892,0.0735,0.9751000000000001,0.5055,0.0168,S,2.48
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Velkoz.png,SUPPORT,+1.09,diamond,13.4,vn,44.08,617,0.0203,0.6109,0.5122,0.004699999999999999,B,2.24
Vex,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vex.png,MID,+1.73,diamond,13.4,vn,52.54,1050,0.029300000000000003,0.9375,0.5467,0.0278,A,2.65
Vi,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vi.png,JUNGLE,+1.28,diamond,13.4,vn,52.52,2330,0.06480000000000001,0.8924,0.5082,0.0285,A,2.4
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Velkoz.png,MID,-2.66,diamond,13.4,vn,47.34,371,0.0073,0.36729999999999996,0.5175,0.004699999999999999,B,2.71
Vayne,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vayne.png,ADC,-1.86,diamond,13.4,vn,35.98,1484,0.037200000000000004,0.7264,0.4892,0.022000000000000002,D,2.05
Veigar,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Veigar.png,MID,+7.71,diamond,13.4,vn,52.31,1573,0.0432,0.7818,0.527,0.0161,A,2.51
Urgot,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Urgot.png,TOP,-3.05,diamond,13.4,vn,47.23,768,0.0202,0.9343,0.5443,0.005699999999999999,B,2.01
Varus,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Varus.png,ADC,-0.02,diamond,13.4,vn,52.28,4869,0.1199,0.8329000000000001,0.4861,0.0287,A,2.3
Vayne,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Vayne.png,TOP,-4.08,diamond,13.4,vn,36.79,445,0.0116,0.21780000000000002,0.5011,0.022000000000000002,D,1.56
Veigar,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Veigar.png,SUPPORT,-3.52,diamond,13.4,vn,35.17,305,0.0077,0.1516,0.4721,0.0161,D,2.05
Udyr,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Udyr.png,TOP,+4.94,diamond,13.4,vn,43.21,231,0.0055000000000000005,0.1414,0.5584,0.0467,B,1.97
Udyr,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Udyr.png,JUNGLE,-5.38,diamond,13.4,vn,47.04,1336,0.0276,0.8176000000000001,0.5075,0.0467,B,2.47
Twitch,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Twitch.png,ADC,+1.59,diamond,13.4,vn,44.88,1116,0.0263,0.34840000000000004,0.5412,0.2349,B,2.5
Trundle,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Trundle.png,TOP,-11.29,diamond,13.4,vn,26.22,96,0.0023,0.263,0.44789999999999996,0.0017000000000000001,D,1.4
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Tryndamere.png,TOP,-3.54,diamond,13.4,vn,40.93,707,0.0216,0.8643000000000001,0.5007,0.0134,C,1.64
Trundle,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Trundle.png,SUPPORT,,diamond,13.4,vn,25.05,37,0.0007000000000000001,0.1014,0.4054,0.0017000000000000001,D,1.93
Trundle,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Trundle.png,JUNGLE,-3.27,diamond,13.4,vn,40.6,224,0.0068000000000000005,0.6137,0.4777,0.0017000000000000001,C,2.45
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/TwistedFate.png,MID,+1.42,diamond,13.4,vn,48.99,1340,0.033,0.9470000000000001,0.5067,0.004699999999999999,A,2.43
Tristana,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Tristana.png,ADC,-0.99,diamond,13.4,vn,44.84,2466,0.0601,0.7195999999999999,0.5109,0.0109,B,2.38
Twitch,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Twitch.png,SUPPORT,-4.06,diamond,13.4,vn,55.48,1857,0.043899999999999995,0.5798,0.518,0.2349,S,2.15
Taric,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Taric.png,SUPPORT,+0.36,diamond,13.4,vn,42.92,271,0.0051,0.8914,0.5166,0.0021,B,3.08
Tristana,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Tristana.png,MID,-2.96,diamond,13.4,vn,47.58,810,0.0216,0.2364,0.5185,0.0109,B,2.14
Teemo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Teemo.png,SUPPORT,+0.72,diamond,13.4,vn,35.61,257,0.0044,0.253,0.49420000000000003,0.022400000000000003,D,1.74
Talon,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Talon.png,MID,+1.86,diamond,13.4,vn,47.97,796,0.018799999999999997,0.7654000000000001,0.5214,0.0026,A,2.32
Teemo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Teemo.png,TOP,-1.16,diamond,13.4,vn,38.99,574,0.0154,0.565,0.507,0.022400000000000003,C,1.56
Twitch,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Twitch.png,ADC,-3.69,platinum,13.4,vn,43.14,2981,0.023799999999999998,0.2921,0.534,0.2418,C,2.48
Thresh,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Thresh.png,SUPPORT,+13.88,diamond,13.4,vn,90.16,6330,0.1567,0.9951000000000001,0.5242,0.0574,S+,2.59
Twitch,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Twitch.png,SUPPORT,-3.97,platinum,13.4,vn,55.57,6545,0.0495,0.6414,0.512,0.2418,S,2.12
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/TwistedFate.png,MID,+2.25,platinum,13.4,vn,49.26,4276,0.032799999999999996,0.9437000000000001,0.5157,0.0044,A,2.39
Trundle,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Trundle.png,JUNGLE,-2.77,platinum,13.4,vn,45.37,953,0.008,0.6759000000000001,0.5173,0.0021,B,2.65
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Tryndamere.png,TOP,-1.41,platinum,13.4,vn,43.05,3012,0.0218,0.8723000000000001,0.507,0.0127,C,1.65
Tristana,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Tristana.png,ADC,+3.72,platinum,13.4,vn,48.26,7736,0.0645,0.7031999999999999,0.5281,0.011699999999999999,A,2.4
Teemo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Teemo.png,MID,-11.60,platinum,13.4,vn,35.93,384,0.0032,0.10289999999999999,0.46880000000000005,0.0322,D,1.78
Teemo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Teemo.png,SUPPORT,+5.59,platinum,13.4,vn,36.28,587,0.0058,0.1573,0.4991,0.0322,D,1.74
Taric,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Taric.png,SUPPORT,+1.73,platinum,13.4,vn,47.57,558,0.0048,0.9015000000000001,0.5394,0.0022,B,2.72
Thresh,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Thresh.png,SUPPORT,+13.25,platinum,13.4,vn,84.32,17736,0.1533,0.9933,0.5211,0.0545,S+,2.58
Teemo,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Teemo.png,TOP,+4.41,platinum,13.4,vn,43.01,2408,0.020499999999999997,0.6452,0.5091,0.0322,C,1.63
Talon,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Talon.png,JUNGLE,+9.25,platinum,13.4,vn,36.92,429,0.0036,0.1566,0.4802,0.0022,D,2.45
Trundle,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Trundle.png,TOP,+6.21,platinum,13.4,vn,39.52,355,0.0028000000000000004,0.2518,0.5239,0.0021,C,1.62
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Taliyah.png,JUNGLE,-2.57,platinum,13.4,vn,40.97,966,0.006999999999999999,0.2607,0.4917,0.0202,C,2.75
Tristana,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Tristana.png,MID,+0.31,platinum,13.4,vn,50.56,2697,0.021,0.2452,0.5399,0.011699999999999999,A,2.17
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/TahmKench.png,SUPPORT,-5.17,platinum,13.4,vn,42.76,504,0.0045000000000000005,0.2188,0.5197999999999999,0.0038,C,2.45
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Taliyah.png,MID,+2.08,platinum,13.4,vn,54.42,2315,0.0187,0.6247,0.5559000000000001,0.0202,A,2.56
Talon,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Talon.png,MID,-6.05,platinum,13.4,vn,41.5,2236,0.018500000000000003,0.8161,0.4839,0.0022,C,2.11
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/TahmKench.png,TOP,-1.24,platinum,13.4,vn,47.22,1647,0.014199999999999999,0.7148,0.5173,0.0038,B,2.53
Syndra,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Syndra.png,MID,+0.05,platinum,13.4,vn,48.09,6710,0.0521,0.9168000000000001,0.493,0.0323,A,2.33
Swain,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Swain.png,MID,+0.06,platinum,13.4,vn,49.36,717,0.006500000000000001,0.1693,0.5257999999999999,0.0092,A,2.8
Swain,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Swain.png,SUPPORT,-2.95,platinum,13.4,vn,44.65,3265,0.027000000000000003,0.7711,0.49950000000000006,0.0092,B,2.37
Sona,https://ddragon.leagueoflegends.com/cdn/13.4.1/img/champion/Sona.png,SUPPORT,-1.68,platinum,13.4,vn,49.96,2136,0.0187,0.9912000000000001,0.5295000000000001,0.0005,A,2.85
