name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,SUPPORT,,master,13.3,vn,36.42,36,0.0034999999999999996,0.1446,0.4722,0.0019,D,2.01
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yuumi.png,SUPPORT,,silver,13.3,oce,39.83,3332,0.0397,0.9754,0.4073,0.0941,C,3.57
Zac,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zac.png,JUNGLE,,silver,13.3,oce,67.14,4294,0.0463,0.7369,0.5102,0.13849999999999998,S,3.28
Wukong,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/MonkeyKing.png,TOP,,diamond,13.3,vn,40.94,496,0.0176,0.1791,0.4899,0.0304,C,2.0
Zyra,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zyra.png,SUPPORT,,diamond,13.3,vn,44.86,638,0.0176,0.9608,0.5282,0.006500000000000001,B,2.13
Zoe,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zoe.png,SUPPORT,,diamond,13.3,vn,41.35,166,0.0040999999999999995,0.128,0.5241,0.0335,C,2.4
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,ADC,,gold,13.3,vn,40.55,503,0.004699999999999999,0.1364,0.5408,0.0038,C,2.63
Zyra,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zyra.png,SUPPORT,,gold,13.3,vn,45.04,2325,0.0219,0.9345,0.5092,0.0104,B,2.02
Zoe,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zoe.png,SUPPORT,,gold,13.3,vn,44.86,432,0.0040999999999999995,0.1501,0.5278,0.0184,B,2.33
Zilean,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zilean.png,SUPPORT,,gold,13.3,vn,48.84,1127,0.0102,0.8832,0.5306000000000001,0.0062,A,2.98
Zoe,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zoe.png,MID,,gold,13.3,vn,53.1,2392,0.0252,0.8311,0.523,0.0184,A,2.74
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,MID,,gold,13.3,vn,51.17,2340,0.021400000000000002,0.6343,0.5196999999999999,0.0038,A,2.51
Zeri,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zeri.png,ADC,,gold,13.3,vn,42.92,6914,0.07139999999999999,0.9741,0.4902,0.0329,C,2.43
Zed,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zed.png,MID,,gold,13.3,vn,54.39,8924,0.0859,0.6357,0.4874,0.4139,S,2.16
Zac,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zac.png,JUNGLE,,gold,13.3,vn,54.34,3657,0.0385,0.7846,0.5083,0.0554,S,3.39
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,SUPPORT,,gold,13.3,vn,44.5,818,0.006999999999999999,0.2217,0.5268999999999999,0.0038,B,2.1
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yuumi.png,SUPPORT,,gold,13.3,vn,58.67,7722,0.0848,0.996,0.4363,0.177,S,3.8
Yone,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yone.png,MID,,gold,13.3,vn,47.83,6988,0.0694,0.5552,0.4904,0.0955,B,1.85
Yorick,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yorick.png,TOP,,gold,13.3,vn,43.44,1910,0.0172,0.9014,0.5099,0.0141,C,1.53
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yasuo.png,TOP,,gold,13.3,vn,44.63,3684,0.0366,0.213,0.4625,0.31579999999999997,B,1.38
Yone,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yone.png,TOP,,gold,13.3,vn,50.95,5251,0.053200000000000004,0.4172,0.48369999999999996,0.0955,A,1.58
Zed,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zed.png,JUNGLE,,gold,13.3,vn,45.36,4526,0.0425,0.3224,0.4525,0.4139,B,2.2
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yasuo.png,MID,,gold,13.3,vn,50.43,12064,0.1206,0.6976,0.46399999999999997,0.31579999999999997,A,1.6
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/XinZhao.png,JUNGLE,,gold,13.3,vn,41.55,1452,0.0134,0.9007,0.4938,0.0014000000000000002,C,2.15
Xerath,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xerath.png,MID,,gold,13.3,vn,53.77,1891,0.018600000000000002,0.1875,0.5161,0.165,A,3.18
Xerath,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xerath.png,SUPPORT,,gold,13.3,vn,63.4,8114,0.0746,0.8045,0.5291,0.165,S+,2.59
Xayah,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xayah.png,ADC,,gold,13.3,vn,44.45,4843,0.048600000000000004,0.9798,0.5205,0.005,B,2.46
Wukong,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/MonkeyKing.png,TOP,,gold,13.3,vn,49.27,1553,0.0149,0.16870000000000002,0.5293,0.0278,A,2.08
Zoe,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zoe.png,MID,,diamond,13.3,vn,52.93,1122,0.0353,0.8651000000000001,0.5463,0.0335,A,2.96
Wukong,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/MonkeyKing.png,JUNGLE,,gold,13.3,vn,57.03,7302,0.0697,0.7931,0.5122,0.0278,S,2.67
Zilean,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zilean.png,MID,,diamond,13.3,vn,52.5,96,0.0023,0.1975,0.5625,0.0066,A,3.5
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,SUPPORT,,diamond,13.3,vn,38.81,145,0.0042,0.16510000000000002,0.5172,0.0024,C,1.9
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,ADC,,diamond,13.3,vn,31.96,128,0.0039000000000000003,0.1458,0.47659999999999997,0.0024,D,2.59
Zilean,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zilean.png,SUPPORT,,diamond,13.3,vn,45.34,384,0.0111,0.7901,0.5182,0.0066,B,3.16
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,MID,,diamond,13.3,vn,47.39,593,0.0174,0.6754000000000001,0.5075999999999999,0.0024,B,2.36
Zed,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zed.png,MID,,diamond,13.3,vn,54.23,2744,0.0779,0.6485,0.5051,0.28809999999999997,S,2.22
Zeri,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zeri.png,ADC,,diamond,13.3,vn,51.59,3470,0.0951,0.9734,0.5012,0.056900000000000006,A,2.51
Zed,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zed.png,JUNGLE,,diamond,13.3,vn,41.69,1322,0.0366,0.3125,0.44020000000000004,0.28809999999999997,C,2.33
Yorick,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yorick.png,TOP,,diamond,13.3,vn,35.78,390,0.013300000000000001,0.8986,0.48210000000000003,0.011699999999999999,D,1.39
Zac,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zac.png,JUNGLE,,diamond,13.3,vn,55.08,1865,0.050300000000000004,0.7389,0.5072,0.10710000000000001,S,3.5
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yuumi.png,SUPPORT,,diamond,13.3,vn,80.18,3965,0.1117,0.9940000000000001,0.4318,0.2826,S+,3.83
Yone,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yone.png,MID,,diamond,13.3,vn,49.75,2005,0.0629,0.5253,0.49979999999999997,0.0621,A,1.87
Yone,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yone.png,TOP,,diamond,13.3,vn,53.74,1743,0.054000000000000006,0.45659999999999995,0.4968,0.0621,S,1.59
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/XinZhao.png,JUNGLE,,diamond,13.3,vn,42.02,331,0.009300000000000001,0.9168999999999999,0.5227,0.001,C,2.24
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yasuo.png,TOP,,diamond,13.3,vn,42.55,951,0.027200000000000002,0.21559999999999999,0.47950000000000004,0.1725,B,1.46
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yasuo.png,MID,,diamond,13.3,vn,50.55,3068,0.08990000000000001,0.6955,0.47130000000000005,0.1725,A,1.64
Xerath,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xerath.png,MID,,diamond,13.3,vn,49.66,713,0.021,0.2302,0.5049,0.1527,A,3.23
Xerath,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xerath.png,SUPPORT,,diamond,13.3,vn,67.96,2350,0.0727,0.7587999999999999,0.5417000000000001,0.1527,S+,2.55
Xayah,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xayah.png,ADC,,diamond,13.3,vn,46.9,2102,0.0623,0.9882,0.5152,0.0079,B,2.49
Zilean,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zilean.png,MID,,platinum,13.3,vn,56.45,256,0.0019,0.18359999999999999,0.5664,0.0064,S,3.34
Zyra,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zyra.png,SUPPORT,,platinum,13.3,vn,43.5,2077,0.02,0.9643,0.5104,0.009000000000000001,B,2.07
Zilean,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zilean.png,SUPPORT,,platinum,13.3,vn,45.4,1107,0.010700000000000001,0.7940999999999999,0.5131,0.0064,B,3.05
Zoe,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zoe.png,MID,,platinum,13.3,vn,51.04,3216,0.0301,0.8763,0.5211,0.025099999999999997,A,2.82
Zoe,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zoe.png,SUPPORT,,platinum,13.3,vn,38.17,380,0.0042,0.1035,0.4947,0.025099999999999997,D,2.24
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,SUPPORT,,platinum,13.3,vn,39.83,580,0.0055000000000000005,0.1814,0.5121,0.003,C,1.96
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,ADC,,platinum,13.3,vn,41.73,469,0.0045000000000000005,0.1467,0.5394,0.003,C,2.6
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Ziggs.png,MID,,platinum,13.3,vn,46.91,2126,0.019799999999999998,0.665,0.5056,0.003,B,2.39
Zed,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zed.png,JUNGLE,,platinum,13.3,vn,38.89,4095,0.0405,0.31670000000000004,0.4391,0.3506,C,2.22
Zac,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zac.png,SUPPORT,,platinum,13.3,vn,44.26,629,0.005600000000000001,0.102,0.5231,0.0781,B,2.68
Zed,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zed.png,MID,,platinum,13.3,vn,53.72,8384,0.0824,0.6485,0.5012,0.3506,A,2.18
Zeri,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zeri.png,ADC,,platinum,13.3,vn,48.63,8199,0.0817,0.9742000000000001,0.5047,0.0433,A,2.46
Zac,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Zac.png,JUNGLE,,platinum,13.3,vn,55.05,4856,0.044000000000000004,0.7874,0.5075999999999999,0.0781,S,3.47
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yuumi.png,SUPPORT,,platinum,13.3,vn,65.38,9366,0.09630000000000001,0.9963,0.44170000000000004,0.2237,S+,3.83
Yone,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yone.png,MID,,platinum,13.3,vn,47.36,7105,0.0659,0.5404,0.49119999999999997,0.0781,B,1.87
Yorick,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yorick.png,TOP,,platinum,13.3,vn,46.09,1576,0.015600000000000001,0.897,0.5317000000000001,0.0128,B,1.57
Yone,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yone.png,TOP,,platinum,13.3,vn,52.24,5812,0.0536,0.4421,0.4924,0.0781,A,1.57
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/XinZhao.png,JUNGLE,,platinum,13.3,vn,42.28,1098,0.0109,0.8956000000000001,0.5128,0.0012,C,2.2
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yasuo.png,TOP,,platinum,13.3,vn,42.74,2892,0.0308,0.2187,0.4744,0.2401,C,1.39
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Yasuo.png,MID,,platinum,13.3,vn,49.01,9340,0.1023,0.7062999999999999,0.473,0.2401,A,1.66
Wukong,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/MonkeyKing.png,TOP,,platinum,13.3,vn,48.06,1890,0.0163,0.1898,0.5275,0.0301,A,2.0
Xayah,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xayah.png,ADC,,platinum,13.3,vn,47.42,5854,0.054400000000000004,0.9894,0.5257999999999999,0.0062,B,2.47
Xerath,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xerath.png,SUPPORT,,platinum,13.3,vn,64.51,8087,0.0751,0.7731999999999999,0.5283,0.1678,S,2.55
Xerath,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Xerath.png,MID,,platinum,13.3,vn,52.31,2269,0.019799999999999998,0.2169,0.524,0.1678,A,3.32
Warwick,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Warwick.png,TOP,,gold,13.3,vn,41.68,848,0.0088,0.29710000000000003,0.5059,0.0148,C,1.78
Warwick,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Warwick.png,JUNGLE,,gold,13.3,vn,47.06,1951,0.0203,0.6836,0.5151,0.0148,B,2.33
Volibear,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Volibear.png,TOP,,gold,13.3,vn,45.68,1082,0.0111,0.4792,0.5231,0.0053,B,1.85
Volibear,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Volibear.png,JUNGLE,,gold,13.3,vn,41.92,1098,0.011399999999999999,0.4863,0.4863,0.0053,C,2.57
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vladimir.png,TOP,,gold,13.3,vn,34.24,271,0.0031,0.128,0.46490000000000004,0.0137,D,2.0
Viktor,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Viktor.png,MID,,gold,13.3,vn,59.12,11188,0.10490000000000001,0.9655,0.5272,0.1188,S,2.3
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vladimir.png,MID,,gold,13.3,vn,48.51,1805,0.0176,0.8522,0.5108,0.0137,B,2.3
Vi,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vi.png,JUNGLE,,gold,13.3,vn,57.51,7877,0.0746,0.9343,0.5173,0.028399999999999998,S,2.4
Viego,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Viego.png,JUNGLE,,gold,13.3,vn,48.35,5677,0.0552,0.9684,0.4851,0.015700000000000002,B,2.32
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Velkoz.png,SUPPORT,,gold,13.3,vn,43.63,2254,0.0208,0.7672,0.4978,0.0060999999999999995,B,2.11
Vex,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vex.png,MID,,gold,13.3,vn,54.28,2456,0.024399999999999998,0.8928,0.535,0.029500000000000002,A,2.6
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Velkoz.png,MID,,gold,13.3,vn,47.3,599,0.0059,0.2039,0.5008,0.0060999999999999995,B,2.59
Veigar,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Veigar.png,MID,,gold,13.3,vn,47.04,3120,0.0296,0.7666,0.4968,0.0184,B,2.25
Veigar,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Veigar.png,SUPPORT,,gold,13.3,vn,33.8,724,0.0067,0.1779,0.4517,0.0184,D,1.84
Vayne,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vayne.png,ADC,,gold,13.3,vn,31.53,4794,0.047,0.7331,0.4783,0.027000000000000003,D,1.97
Varus,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Varus.png,MID,,gold,13.3,vn,42.24,1433,0.011899999999999999,0.10679999999999999,0.48219999999999996,0.0219,C,2.02
Vayne,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vayne.png,TOP,,gold,13.3,vn,44.73,1387,0.013600000000000001,0.2121,0.522,0.027000000000000003,B,1.57
Udyr,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Udyr.png,TOP,,gold,13.3,vn,51.03,602,0.006500000000000001,0.1185,0.5565,0.0729,A,1.98
Urgot,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Urgot.png,TOP,,gold,13.3,vn,50.1,1754,0.0175,0.9390000000000001,0.5347999999999999,0.0046,A,1.95
Varus,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Varus.png,ADC,,gold,13.3,vn,49.86,11094,0.10800000000000001,0.8267,0.48950000000000005,0.0219,A,2.31
Udyr,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Udyr.png,JUNGLE,,gold,13.3,vn,56.58,4376,0.043,0.8612000000000001,0.5427000000000001,0.0729,S,2.46
Twitch,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Twitch.png,ADC,,gold,13.3,vn,43.34,2210,0.0231,0.2351,0.5321,0.2475,C,2.5
Twitch,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Twitch.png,SUPPORT,,gold,13.3,vn,56.92,6620,0.0603,0.7041,0.5054,0.2475,S,2.16
Warwick,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Warwick.png,TOP,,diamond,13.3,vn,43.2,226,0.0074,0.33240000000000003,0.5398,0.0115,B,2.04
Warwick,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Warwick.png,JUNGLE,,diamond,13.3,vn,42.6,443,0.014199999999999999,0.6515000000000001,0.5124,0.0115,B,2.43
Wukong,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/MonkeyKing.png,JUNGLE,,diamond,13.3,vn,57.86,2161,0.0688,0.7801,0.5247999999999999,0.0304,S,2.83
Volibear,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Volibear.png,TOP,,diamond,13.3,vn,33.8,421,0.012,0.6476999999999999,0.4537,0.0039000000000000003,D,1.81
Volibear,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Volibear.png,JUNGLE,,diamond,13.3,vn,30.57,205,0.008199999999999999,0.3154,0.4146,0.0039000000000000003,D,2.68
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vladimir.png,TOP,,diamond,13.3,vn,40.94,194,0.0045000000000000005,0.2073,0.5206000000000001,0.0204,C,2.27
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vladimir.png,MID,,diamond,13.3,vn,47.85,733,0.022799999999999997,0.7831,0.5047999999999999,0.0204,B,2.44
Viktor,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Viktor.png,MID,,diamond,13.3,vn,55.69,3734,0.1133,0.9656,0.5024000000000001,0.127,S,2.24
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/TwistedFate.png,MID,,gold,13.3,vn,47.22,3144,0.0302,0.9228000000000001,0.4965,0.005,B,2.3
Viego,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Viego.png,JUNGLE,,diamond,13.3,vn,46.83,1705,0.053099999999999994,0.96,0.4757,0.013600000000000001,B,2.44
Vi,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vi.png,JUNGLE,,diamond,13.3,vn,51.23,1860,0.0646,0.9272,0.4919,0.0271,A,2.37
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Velkoz.png,SUPPORT,,diamond,13.3,vn,42.99,571,0.020499999999999997,0.7493000000000001,0.5061,0.0052,B,2.09
Veigar,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Veigar.png,SUPPORT,,diamond,13.3,vn,38.69,154,0.0051,0.18469999999999998,0.513,0.0095,C,1.93
Vex,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vex.png,MID,,diamond,13.3,vn,50.81,857,0.026699999999999998,0.9305,0.5390999999999999,0.0308,A,2.54
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Velkoz.png,MID,,diamond,13.3,vn,50.01,173,0.005699999999999999,0.22699999999999998,0.5549000000000001,0.0052,A,2.46
Veigar,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Veigar.png,MID,,diamond,13.3,vn,44.6,638,0.0217,0.765,0.4671,0.0095,B,2.21
Vayne,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vayne.png,TOP,,diamond,13.3,vn,40.88,398,0.0127,0.2242,0.5226,0.0219,C,1.52
Vayne,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Vayne.png,ADC,,diamond,13.3,vn,37.84,1291,0.0378,0.7273000000000001,0.495,0.0219,C,2.07
Varus,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Varus.png,ADC,,diamond,13.3,vn,52.3,3889,0.1117,0.8795000000000001,0.4968,0.022099999999999998,A,2.32
Urgot,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Urgot.png,TOP,,diamond,13.3,vn,50.28,647,0.0184,0.9377,0.5703,0.004699999999999999,A,1.98
Udyr,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Udyr.png,TOP,,diamond,13.3,vn,38.28,318,0.0078000000000000005,0.1637,0.5,0.0758,C,1.89
Udyr,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Udyr.png,JUNGLE,,diamond,13.3,vn,52.42,1599,0.0398,0.823,0.5390999999999999,0.0758,A,2.54
Twitch,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Twitch.png,ADC,,diamond,13.3,vn,43.28,1021,0.0273,0.33590000000000003,0.5201,0.2532,B,2.53
Trundle,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Trundle.png,TOP,,diamond,13.3,vn,37.51,80,0.0022,0.23809999999999998,0.525,0.0022,D,1.55
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/TwistedFate.png,MID,,diamond,13.3,vn,47.57,976,0.030299999999999997,0.9578,0.4918,0.0053,B,2.47
Twitch,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Twitch.png,SUPPORT,,diamond,13.3,vn,59.53,1728,0.048499999999999995,0.5684,0.5318,0.2532,S,2.23
Tristana,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Tristana.png,MID,,diamond,13.3,vn,50.54,834,0.0216,0.2749,0.5479999999999999,0.01,A,2.34
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Tryndamere.png,TOP,,diamond,13.3,vn,44.46,654,0.021,0.8674,0.5229,0.011200000000000002,B,1.68
Trundle,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Trundle.png,JUNGLE,,diamond,13.3,vn,43.86,232,0.0069,0.6905,0.5216,0.0022,B,2.91
Tristana,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Tristana.png,ADC,,diamond,13.3,vn,45.83,2024,0.0564,0.6670999999999999,0.5173,0.01,B,2.42
Thresh,https://ddragon.leagueoflegends.com/cdn/13.3.1/img/champion/Thresh.png,SUPPORT,,diamond,13.3,vn,76.28,3766,0.1252,0.9934000000000001,0.4979,0.052199999999999996,S+,2.48
