name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Mordekaiser,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Mordekaiser.png,,0.00,grandmaster,13.6,oce,0.0,3,0.0031,0.5,0.0,0.0368,Off Meta,0.83
Jax,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Jax.png,TOP,-16.89,gold,13.6,oce,64.41,3790,0.0691,0.8687,0.4868,0.17329999999999998,S,1.69
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Qiyana.png,MID,-3.49,grandmaster,13.6,vn,48.28,267,0.027200000000000002,0.902,0.5356000000000001,0.0092,B,2.39
Zyra,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zyra.png,SUPPORT,-9.88,grandmaster,13.6,vn,32.65,25,0.0067,0.7813,0.44,0.0074,D,1.9
Zyra,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zyra.png,SUPPORT,+1.24,diamond,13.6,vn,45.36,963,0.0173,0.9478,0.5234000000000001,0.0101,B,2.08
Zilean,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zilean.png,MID,-2.78,diamond,13.6,vn,44.8,367,0.0034000000000000002,0.3741,0.5367999999999999,0.006500000000000001,B,3.55
Zoe,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zoe.png,MID,+0.57,diamond,13.6,vn,50.94,1283,0.026600000000000002,0.8704000000000001,0.5347,0.032,A,2.73
Zilean,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zilean.png,SUPPORT,+1.19,diamond,13.6,vn,47.46,581,0.0105,0.5922999999999999,0.5267000000000001,0.006500000000000001,A,3.26
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Ziggs.png,SUPPORT,-7.20,diamond,13.6,vn,35.97,199,0.0039000000000000003,0.17800000000000002,0.4623,0.0031,D,1.92
Zoe,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zoe.png,SUPPORT,+0.66,diamond,13.6,vn,41.17,158,0.0036,0.1072,0.5063,0.032,C,2.18
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Ziggs.png,ADC,-4.26,diamond,13.6,vn,36.89,160,0.0038,0.1431,0.5188,0.0031,D,2.61
Zac,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zac.png,SUPPORT,-1.68,diamond,13.6,vn,45.9,292,0.0046,0.1311,0.5377000000000001,0.0435,B,2.67
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Ziggs.png,MID,-0.91,diamond,13.6,vn,41.59,742,0.0168,0.6637000000000001,0.4919,0.0031,C,2.44
Zac,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zac.png,MID,,diamond,13.6,vn,48.97,278,0.0036,0.12480000000000001,0.5683,0.0435,A,3.79
Zeri,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zeri.png,ADC,+1.91,diamond,13.6,vn,61.69,6312,0.12140000000000001,0.9715,0.5211,0.1079,S,2.67
Zac,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zac.png,JUNGLE,-1.44,diamond,13.6,vn,49.18,1475,0.030299999999999997,0.6623,0.4875,0.0435,A,3.58
Yorick,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Yorick.png,TOP,-0.65,diamond,13.6,vn,40.98,844,0.0151,0.9305,0.48219999999999996,0.011000000000000001,C,1.45
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Yuumi.png,SUPPORT,-16.38,diamond,13.6,vn,79.51,5419,0.1107,0.9969,0.49700000000000005,0.35810000000000003,S+,4.53
Zed,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zed.png,MID,+14.85,diamond,13.6,vn,80.61,4648,0.0866,0.7223,0.5043,0.2702,S+,2.24
Yone,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Yone.png,TOP,+1.08,diamond,13.6,vn,51.17,2405,0.045599999999999995,0.4301,0.504,0.0622,A,1.63
Yone,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Yone.png,MID,+6.05,diamond,13.6,vn,57.7,3047,0.061200000000000004,0.5449,0.4903,0.0622,S,1.83
Zed,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zed.png,JUNGLE,+1.28,diamond,13.6,vn,46.1,1587,0.0318,0.2466,0.4808,0.2702,B,2.41
Xerath,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Xerath.png,MID,-3.34,diamond,13.6,vn,50.59,1028,0.0222,0.2433,0.5146000000000001,0.1646,A,3.34
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Yasuo.png,MID,+16.85,diamond,13.6,vn,79.79,5487,0.1081,0.7757999999999999,0.4673,0.1795,S+,1.63
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/XinZhao.png,JUNGLE,-0.28,diamond,13.6,vn,43.7,762,0.0151,0.8467,0.49479999999999996,0.002,B,2.29
Xerath,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Xerath.png,SUPPORT,-3.41,diamond,13.6,vn,57.65,3143,0.0652,0.7437,0.5145000000000001,0.1646,S,2.58
Xayah,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Xayah.png,ADC,+13.39,diamond,13.6,vn,67.82,9013,0.1689,0.9926,0.5149,0.053,S+,2.49
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Yasuo.png,TOP,-2.70,diamond,13.6,vn,42.85,1085,0.024700000000000003,0.1534,0.4664,0.1795,B,1.38
Warwick,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Warwick.png,TOP,+2.58,diamond,13.6,vn,43.75,288,0.006500000000000001,0.2826,0.5207999999999999,0.0086,B,1.9
Wukong,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/MonkeyKing.png,JUNGLE,+4.67,diamond,13.6,vn,65.17,6482,0.1297,0.8987999999999999,0.5251,0.1396,S+,2.89
Volibear,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Volibear.png,TOP,+2.94,diamond,13.6,vn,41.85,472,0.0113,0.6051,0.4852,0.0027,C,1.88
Volibear,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Volibear.png,JUNGLE,-4.46,diamond,13.6,vn,41.32,259,0.0072,0.3321,0.47490000000000004,0.0027,C,2.48
Warwick,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Warwick.png,JUNGLE,+1.25,diamond,13.6,vn,43.86,675,0.013500000000000002,0.6624,0.49329999999999996,0.0086,B,2.44
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Vladimir.png,MID,-1.31,diamond,13.6,vn,46.2,1252,0.0245,0.8755,0.5032,0.021,B,2.55
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Vladimir.png,TOP,+7.31,diamond,13.6,vn,50.88,165,0.0037,0.11539999999999999,0.6,0.021,A,2.26
Viego,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Viego.png,JUNGLE,-1.79,diamond,13.6,vn,50.26,3595,0.067,0.9732,0.4915,0.0152,A,2.45
Vi,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Vi.png,JUNGLE,+0.69,diamond,13.6,vn,52.74,3415,0.0727,0.9279999999999999,0.5069,0.0393,A,2.43
Vex,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Vex.png,MID,-1.97,diamond,13.6,vn,48.67,1319,0.0253,0.9434999999999999,0.5231,0.027200000000000002,A,2.57
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Velkoz.png,MID,-1.04,diamond,13.6,vn,41.99,295,0.0066,0.2332,0.5254,0.005,C,2.69
Veigar,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Veigar.png,ADC,-3.33,diamond,13.6,vn,42.13,556,0.0095,0.1105,0.545,0.0794,C,2.79
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Velkoz.png,SUPPORT,+1.95,diamond,13.6,vn,48.38,936,0.0177,0.7399,0.5513,0.005,A,2.11
Viktor,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Viktor.png,MID,+11.83,diamond,13.6,vn,80.13,4634,0.0967,0.9732999999999999,0.519,0.1436,S+,2.29
Veigar,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Veigar.png,MID,+13.19,diamond,13.6,vn,71.17,3918,0.0808,0.7789,0.5189,0.0794,S+,2.46
Vayne,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Vayne.png,ADC,+6.25,diamond,13.6,vn,42.35,2643,0.052300000000000006,0.6940999999999999,0.5044,0.0347,C,2.18
Urgot,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Urgot.png,TOP,+0.65,diamond,13.6,vn,40.95,678,0.0167,0.9404,0.4617,0.0055000000000000005,C,1.81
Varus,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Varus.png,ADC,-3.61,diamond,13.6,vn,45.69,3972,0.08130000000000001,0.8661,0.4824,0.0192,B,2.34
Udyr,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Udyr.png,TOP,+5.86,diamond,13.6,vn,39.22,235,0.0039000000000000003,0.2271,0.47659999999999997,0.0175,D,1.82
Twitch,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Twitch.png,ADC,-2.81,diamond,13.6,vn,41.5,1075,0.0232,0.405,0.5274,0.0978,C,2.51
Twitch,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Twitch.png,MID,,diamond,13.6,vn,43.06,269,0.0033,0.1014,0.5502,0.0978,B,2.59
Udyr,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Udyr.png,JUNGLE,-0.06,diamond,13.6,vn,44.58,769,0.0176,0.743,0.4954,0.0175,B,2.43
Twitch,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Twitch.png,SUPPORT,+1.02,diamond,13.6,vn,45.07,1158,0.023399999999999997,0.4363,0.5043,0.0978,B,2.09
Vayne,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Vayne.png,TOP,-1.83,diamond,13.6,vn,43.24,924,0.019299999999999998,0.2426,0.4903,0.0347,B,1.59
Trundle,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Trundle.png,TOP,+6.64,diamond,13.6,vn,37.09,147,0.0027,0.3161,0.4694,0.0017000000000000001,D,1.48
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Tryndamere.png,TOP,+4.20,diamond,13.6,vn,44.41,978,0.0192,0.8512000000000001,0.5041,0.011699999999999999,B,1.64
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/TwistedFate.png,MID,+1.36,diamond,13.6,vn,50.73,2317,0.0433,0.9626,0.48340000000000005,0.005,A,2.42
Trundle,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Trundle.png,JUNGLE,+3.44,diamond,13.6,vn,44.87,281,0.0064,0.6043,0.4982,0.0017000000000000001,B,2.86
Tristana,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Tristana.png,ADC,-0.76,diamond,13.6,vn,45.61,2699,0.0548,0.6701,0.5197999999999999,0.0101,B,2.43
Tristana,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Tristana.png,MID,-5.87,diamond,13.6,vn,48.27,1134,0.0229,0.2815,0.5432,0.0101,A,2.16
Teemo,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Teemo.png,MID,,diamond,13.6,vn,37.22,203,0.003,0.14029999999999998,0.5172,0.0215,D,1.9
Thresh,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Thresh.png,SUPPORT,-1.14,diamond,13.6,vn,90.77,10237,0.218,0.9894,0.5219,0.1024,S+,2.58
Taric,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Taric.png,SUPPORT,-6.01,diamond,13.6,vn,43.11,167,0.0043,0.8978,0.515,0.0015,B,2.54
Teemo,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Teemo.png,SUPPORT,+3.79,diamond,13.6,vn,39.26,282,0.0040999999999999995,0.1949,0.5,0.0215,D,1.66
Teemo,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Teemo.png,TOP,+2.39,diamond,13.6,vn,43.03,811,0.0173,0.5605,0.49450000000000005,0.0215,B,1.59
Talon,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Talon.png,JUNGLE,+2.73,diamond,13.6,vn,46.64,300,0.005699999999999999,0.2237,0.5267000000000001,0.0039000000000000003,B,2.53
Talon,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Talon.png,MID,-2.82,diamond,13.6,vn,41.82,1004,0.0215,0.7487,0.4841,0.0039000000000000003,C,2.2
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Taliyah.png,JUNGLE,-1.95,diamond,13.6,vn,47.03,368,0.0069,0.1832,0.5217,0.025699999999999997,B,2.75
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Taliyah.png,MID,+1.40,diamond,13.6,vn,51.11,1466,0.029500000000000002,0.7297,0.5347999999999999,0.025699999999999997,A,2.46
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/TahmKench.png,SUPPORT,+0.58,diamond,13.6,vn,42.66,175,0.0043,0.264,0.5143,0.004,B,2.39
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/TahmKench.png,TOP,+2.70,diamond,13.6,vn,46.77,456,0.0134,0.6878,0.511,0.004,B,2.51
Syndra,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Syndra.png,MID,+2.31,diamond,13.6,vn,55.42,2731,0.052000000000000005,0.9453,0.4936,0.029900000000000003,S,2.37
Swain,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Swain.png,MID,-3.00,diamond,13.6,vn,46.47,435,0.0067,0.2632,0.5448,0.0074,B,3.42
Swain,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Swain.png,SUPPORT,+0.01,diamond,13.6,vn,47.18,1035,0.0227,0.6261,0.5197999999999999,0.0074,B,2.51
Sylas,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sylas.png,MID,+10.99,diamond,13.6,vn,76.6,4154,0.0786,0.41659999999999997,0.5075,0.2692,S+,2.2
Sylas,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sylas.png,JUNGLE,-2.81,diamond,13.6,vn,56.61,4604,0.0802,0.4617,0.49979999999999997,0.2692,S,2.59
Soraka,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Soraka.png,SUPPORT,+3.11,diamond,13.6,vn,50.77,1533,0.0329,0.9852,0.5271,0.011899999999999999,A,2.81
Sona,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sona.png,SUPPORT,+3.12,diamond,13.6,vn,47.59,925,0.019299999999999998,0.9809,0.5232,0.0006,A,2.8
Skarner,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Skarner.png,JUNGLE,-4.45,diamond,13.6,vn,43.15,197,0.0036,0.6195,0.48219999999999996,0.0008,B,2.94
Skarner,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Skarner.png,TOP,+13.94,diamond,13.6,vn,44.54,93,0.0014000000000000002,0.2925,0.5268999999999999,0.0008,B,2.31
Singed,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Singed.png,TOP,-7.39,diamond,13.6,vn,39.36,328,0.008100000000000001,0.5513,0.46950000000000003,0.0033,D,1.75
Sion,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sion.png,TOP,-0.61,diamond,13.6,vn,54.18,2786,0.0558,0.8533,0.5151,0.0196,S,1.67
Sivir,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sivir.png,ADC,-5.00,diamond,13.6,vn,45.69,2660,0.0527,0.9856,0.5162,0.014499999999999999,B,2.61
Sion,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sion.png,MID,-5.44,diamond,13.6,vn,39.9,356,0.0068000000000000005,0.109,0.5281,0.0196,C,1.95
Shyvana,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Shyvana.png,MID,,diamond,13.6,vn,39.72,107,0.0011,0.1338,0.514,0.0022,C,2.98
Singed,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Singed.png,MID,-1.47,diamond,13.6,vn,45.7,186,0.0031,0.3126,0.5484,0.0033,B,3.5
Shen,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Shen.png,SUPPORT,-7.77,diamond,13.6,vn,31.9,86,0.0022,0.1315,0.41859999999999997,0.0012,D,2.2
Shyvana,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Shyvana.png,JUNGLE,+3.14,diamond,13.6,vn,47.7,651,0.0146,0.8138,0.5192,0.0022,A,2.76
Shen,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Shen.png,TOP,+0.28,diamond,13.6,vn,48.32,492,0.013999999999999999,0.7523000000000001,0.5081,0.0012,A,2.97
Shaco,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Shaco.png,SUPPORT,-0.24,diamond,13.6,vn,40.64,546,0.0072,0.2023,0.489,0.1986,C,2.27
Seraphine,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Seraphine.png,SUPPORT,-1.37,diamond,13.6,vn,45.66,1041,0.023399999999999997,0.8540000000000001,0.5024000000000001,0.0022,B,2.57
Shaco,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Shaco.png,JUNGLE,-0.32,diamond,13.6,vn,49.47,2043,0.0351,0.7569,0.5007,0.1986,A,2.81
Sett,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sett.png,TOP,-6.70,diamond,13.6,vn,57.77,3324,0.06849999999999999,0.8833,0.5159,0.030600000000000002,S,1.76
Senna,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Senna.png,SUPPORT,-0.94,diamond,13.6,vn,55.02,2826,0.054900000000000004,0.9645,0.5318,0.008,S,2.59
Samira,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Samira.png,ADC,+0.53,diamond,13.6,vn,48.64,3041,0.0548,0.987,0.5403,0.0723,A,2.41
Sejuani,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Sejuani.png,JUNGLE,+0.76,diamond,13.6,vn,50.85,2044,0.0464,0.8822,0.4946,0.021099999999999997,A,3.28
Ryze,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Ryze.png,MID,-2.07,diamond,13.6,vn,50.99,1789,0.0392,0.9357,0.49920000000000003,0.0077,A,2.47
Rumble,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rumble.png,MID,-2.36,diamond,13.6,vn,38.52,528,0.0101,0.4611,0.4867,0.0024,D,2.43
Rumble,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rumble.png,TOP,+0.73,diamond,13.6,vn,42.12,400,0.0079,0.3493,0.49,0.0024,C,2.06
Rumble,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rumble.png,JUNGLE,+2.17,diamond,13.6,vn,39.54,178,0.0039000000000000003,0.1555,0.4551,0.0024,D,2.68
Riven,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Riven.png,TOP,+0.92,diamond,13.6,vn,48.41,1630,0.030299999999999997,0.8887999999999999,0.5097999999999999,0.0023,A,1.91
Rengar,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rengar.png,TOP,+2.28,diamond,13.6,vn,45.64,184,0.004699999999999999,0.1514,0.5489,0.0152,B,1.91
Renekton,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Renekton.png,MID,-6.05,diamond,13.6,vn,40.71,387,0.008,0.1231,0.5271,0.0258,C,2.07
Renekton,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Renekton.png,TOP,-3.31,diamond,13.6,vn,53.44,2736,0.0574,0.87,0.49310000000000004,0.0258,A,1.84
Renata Glasc,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Renata.png,SUPPORT,-3.85,diamond,13.6,vn,46.32,612,0.0139,0.9919,0.5229,0.009899999999999999,B,2.72
Rell,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rell.png,SUPPORT,+1.97,diamond,13.6,vn,47.24,282,0.0058,0.9895,0.5532,0.0017000000000000001,A,2.5
Rek'Sai,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/RekSai.png,JUNGLE,+3.03,diamond,13.6,vn,46.42,398,0.0084,0.9087000000000001,0.5201,0.0049,B,2.57
Rengar,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rengar.png,JUNGLE,-1.38,diamond,13.6,vn,45.15,989,0.0199,0.8140000000000001,0.5015,0.0152,B,2.33
Rammus,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rammus.png,TOP,+1.84,diamond,13.6,vn,44.72,334,0.006999999999999999,0.24359999999999998,0.5359,0.0557,B,1.78
Rammus,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rammus.png,JUNGLE,+0.88,diamond,13.6,vn,50.88,952,0.0208,0.6944,0.5315,0.0557,A,3.07
Quinn,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Quinn.png,MID,-15.18,diamond,13.6,vn,34.91,89,0.0018,0.1918,0.49439999999999995,0.002,D,2.06
Rakan,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Rakan.png,SUPPORT,+4.94,diamond,13.6,vn,57.55,2961,0.0663,0.9940000000000001,0.5285,0.0075,S,2.83
Zyra,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zyra.png,SUPPORT,-2.13,master,13.6,vn,43.14,432,0.0143,0.9057,0.5115999999999999,0.0091,B,2.12
Zoe,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Zoe.png,SUPPORT,,master,13.6,vn,47.08,158,0.0033,0.1016,0.557,0.044800000000000006,B,2.51
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Qiyana.png,JUNGLE,-0.92,diamond,13.6,vn,47.32,121,0.0023,0.10060000000000001,0.5455,0.0055000000000000005,A,2.27
Quinn,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Quinn.png,TOP,-0.44,diamond,13.6,vn,45.18,339,0.006500000000000001,0.7306,0.5368999999999999,0.002,B,1.94
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Qiyana.png,MID,-1.93,diamond,13.6,vn,42.11,1016,0.020099999999999996,0.8445999999999999,0.49310000000000004,0.0055000000000000005,C,2.17
Pyke,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Pyke.png,SUPPORT,-2.12,diamond,13.6,vn,56.51,3718,0.076,0.9789,0.5054,0.0867,S,2.12
Poppy,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Poppy.png,SUPPORT,,diamond,13.6,vn,47.3,82,0.0014000000000000002,0.1026,0.5732,0.0077,A,2.06
Poppy,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Poppy.png,TOP,-6.10,diamond,13.6,vn,46.72,284,0.0070999999999999995,0.3554,0.5387,0.0077,B,2.28
Poppy,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Poppy.png,JUNGLE,+2.13,diamond,13.6,vn,48.35,419,0.009399999999999999,0.5244,0.5297999999999999,0.0077,A,2.82
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Pantheon.png,SUPPORT,-3.64,diamond,13.6,vn,41.13,774,0.0184,0.2962,0.48450000000000004,0.018000000000000002,C,1.9
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Pantheon.png,MID,+2.46,diamond,13.6,vn,49.87,907,0.018600000000000002,0.3471,0.5634,0.018000000000000002,A,2.5
Pantheon,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Pantheon.png,TOP,+6.98,diamond,13.6,vn,49.69,806,0.015600000000000001,0.3085,0.5509000000000001,0.018000000000000002,A,2.26
Ornn,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Ornn.png,TOP,-0.26,diamond,13.6,vn,51.74,1476,0.0365,0.9455,0.5081,0.0049,A,2.46
Orianna,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Orianna.png,MID,-3.10,diamond,13.6,vn,43.95,769,0.0167,0.9565,0.5033,0.0009,B,2.82
Olaf,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Olaf.png,TOP,+1.46,diamond,13.6,vn,51.1,1224,0.025,0.9301,0.5547,0.021099999999999997,A,1.95
Nunu,https://ddragon.leagueoflegends.com/cdn/13.6.1/img/champion/Nunu.png,JUNGLE,-2.96,diamond,13.6,vn,48.99,1059,0.021099999999999997,0.8472,0.5175,0.0067,A,2.96
