name,image_url,role,trend,elo,patch,region,score,games,pickrate,rolerate,winrate,banrate,tier,kda
Zed,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zed.png,JUNGLE,+0.16,platinum,13.12,vn,39.75,1977,0.017,0.1531,0.4825,0.2776,C,2.45
Zed,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zed.png,MID,-1.32,platinum,13.12,vn,64.79,10275,0.096,0.7956,0.4941,0.2776,S+,2.19
Yorick,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yorick.png,TOP,+1.62,platinum,13.12,vn,40.99,1856,0.0161,0.9023,0.5085999999999999,0.016399999999999998,C,1.51
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yuumi.png,SUPPORT,-10.54,platinum,13.12,vn,79.49,14010,0.12710000000000002,0.9965999999999999,0.47869999999999996,0.3098,S+,4.25
Yone,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yone.png,MID,-5.07,platinum,13.12,vn,45.87,6017,0.056799999999999996,0.4938,0.47700000000000004,0.0645,B,1.85
Yone,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yone.png,TOP,-1.92,platinum,13.12,vn,52.3,5653,0.0512,0.46399999999999997,0.4874,0.0645,A,1.64
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yasuo.png,MID,-1.01,platinum,13.12,vn,85.0,17823,0.1864,0.7440000000000001,0.4746,0.3103,S+,1.68
Yasuo,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yasuo.png,TOP,-0.76,platinum,13.12,vn,50.19,4154,0.0403,0.1734,0.4733,0.3103,A,1.45
Xerath,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Xerath.png,MID,+2.09,platinum,13.12,vn,54.85,2118,0.0179,0.1815,0.5274,0.1822,S,3.18
Xerath,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Xerath.png,SUPPORT,-1.84,platinum,13.12,vn,63.86,9441,0.0774,0.8090999999999999,0.5296,0.1822,S,2.48
Xin Zhao,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/XinZhao.png,JUNGLE,-4.13,platinum,13.12,vn,37.09,2085,0.018500000000000003,0.8423999999999999,0.4815,0.0023,D,2.15
Wukong,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/MonkeyKing.png,TOP,+6.42,platinum,13.12,vn,37.05,939,0.0076,0.1274,0.4888,0.046799999999999994,D,1.95
Warwick,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Warwick.png,JUNGLE,-2.02,platinum,13.12,vn,44.12,1653,0.0177,0.736,0.5112,0.0058,B,2.4
Warwick,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Warwick.png,TOP,-1.34,platinum,13.12,vn,38.0,502,0.0048,0.2235,0.504,0.0058,D,1.87
Volibear,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Volibear.png,TOP,+2.93,platinum,13.12,vn,39.16,1439,0.0131,0.6622,0.49479999999999996,0.0023,C,1.81
Volibear,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Volibear.png,JUNGLE,-1.15,platinum,13.12,vn,38.38,606,0.0052,0.2789,0.4917,0.0023,D,2.52
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Vladimir.png,TOP,+2.80,platinum,13.12,vn,42.82,425,0.0040999999999999995,0.1297,0.5271,0.0176,B,2.08
Xayah,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Xayah.png,ADC,-3.71,platinum,13.12,vn,45.8,8108,0.0695,0.9941,0.5015,0.023700000000000002,B,2.36
Vladimir,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Vladimir.png,MID,-2.71,platinum,13.12,vn,45.51,2810,0.0227,0.8575,0.5018,0.0176,B,2.29
Viktor,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Viktor.png,MID,-1.03,platinum,13.12,vn,57.85,7627,0.0623,0.9533,0.5209,0.1023,S,2.27
Viego,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Viego.png,JUNGLE,+0.34,platinum,13.12,vn,50.23,6629,0.0591,0.9726,0.49979999999999997,0.0128,A,2.44
Wukong,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/MonkeyKing.png,JUNGLE,+0.90,platinum,13.12,vn,52.8,6116,0.052199999999999996,0.8297,0.5114,0.046799999999999994,A,2.69
Vi,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Vi.png,JUNGLE,+1.92,platinum,13.12,vn,58.15,8294,0.0667,0.9506,0.5294,0.0579,S,2.41
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Velkoz.png,MID,-2.88,platinum,13.12,vn,40.86,711,0.006,0.21780000000000002,0.48950000000000005,0.004699999999999999,C,2.45
Vel'Koz,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Velkoz.png,SUPPORT,+0.81,platinum,13.12,vn,46.95,2455,0.0191,0.7519,0.5234000000000001,0.004699999999999999,B,2.09
Veigar,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Veigar.png,SUPPORT,+0.23,platinum,13.12,vn,34.62,1171,0.011399999999999999,0.1482,0.4594,0.0467,D,1.85
Vayne,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Vayne.png,TOP,+5.41,platinum,13.12,vn,41.3,1745,0.015,0.2341,0.5117,0.026699999999999998,C,1.53
Veigar,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Veigar.png,MID,-3.18,platinum,13.12,vn,53.78,5989,0.054000000000000006,0.758,0.5115999999999999,0.0467,S,2.28
Vayne,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Vayne.png,ADC,+3.40,platinum,13.12,vn,38.42,5257,0.045899999999999996,0.7053,0.5014,0.026699999999999998,D,2.04
Vex,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Vex.png,MID,-1.52,platinum,13.12,vn,51.12,2091,0.0187,0.9001,0.5299,0.0222,A,2.51
Varus,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Varus.png,MID,+1.69,platinum,13.12,vn,41.45,1325,0.0104,0.1447,0.4989,0.0098,C,2.09
Varus,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Varus.png,ADC,+1.92,platinum,13.12,vn,41.67,6747,0.061399999999999996,0.7369,0.4964,0.0098,C,2.23
Udyr,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Udyr.png,TOP,+8.89,platinum,13.12,vn,35.29,301,0.002,0.16899999999999998,0.505,0.0044,D,1.54
Twitch,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Twitch.png,SUPPORT,+4.01,platinum,13.12,vn,43.37,2125,0.0169,0.39899999999999997,0.5025999999999999,0.027000000000000003,B,2.1
Twitch,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Twitch.png,ADC,+0.56,platinum,13.12,vn,38.72,2839,0.0268,0.5329999999999999,0.5083,0.027000000000000003,C,2.43
Udyr,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Udyr.png,JUNGLE,+4.39,platinum,13.12,vn,45.27,1441,0.011000000000000001,0.8090999999999999,0.5205,0.0044,B,2.52
Tryndamere,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Tryndamere.png,TOP,+1.26,platinum,13.12,vn,45.17,3621,0.0305,0.8732,0.4963,0.0138,B,1.66
Trundle,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Trundle.png,TOP,+2.77,platinum,13.12,vn,35.51,1569,0.013600000000000001,0.5307999999999999,0.4844,0.0023,D,1.44
Urgot,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Urgot.png,TOP,+0.93,platinum,13.12,vn,46.39,1673,0.015600000000000001,0.9192,0.5272,0.0033,B,1.95
Trundle,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Trundle.png,JUNGLE,+1.74,platinum,13.12,vn,48.58,1171,0.0113,0.3961,0.5329,0.0023,A,2.67
Tristana,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Tristana.png,MID,-0.86,platinum,13.12,vn,43.34,1913,0.016200000000000003,0.244,0.5044,0.009000000000000001,B,2.04
Tristana,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Tristana.png,ADC,+3.21,platinum,13.12,vn,42.72,5636,0.054299999999999994,0.7188,0.5035000000000001,0.009000000000000001,B,2.35
Thresh,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Thresh.png,SUPPORT,+0.12,platinum,13.12,vn,89.18,23861,0.2127,0.9864,0.516,0.1009,S+,2.5
Twisted Fate,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/TwistedFate.png,MID,-3.40,platinum,13.12,vn,48.83,7445,0.0603,0.9276000000000001,0.485,0.0083,A,2.12
Teemo,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Teemo.png,SUPPORT,+1.85,platinum,13.12,vn,38.77,877,0.0095,0.1949,0.4903,0.0352,C,1.76
Teemo,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Teemo.png,MID,+8.72,platinum,13.12,vn,40.92,540,0.0053,0.12,0.5093,0.0352,C,1.82
Teemo,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Teemo.png,TOP,-4.32,platinum,13.12,vn,42.93,2700,0.025699999999999997,0.6001,0.49479999999999996,0.0352,B,1.59
Taric,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Taric.png,SUPPORT,-1.29,platinum,13.12,vn,50.42,518,0.005,0.9072,0.5483,0.0011,A,2.74
Talon,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Talon.png,JUNGLE,+1.03,platinum,13.12,vn,35.99,585,0.0045000000000000005,0.21230000000000002,0.4855,0.0037,D,2.32
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Taliyah.png,JUNGLE,+4.66,platinum,13.12,vn,45.95,397,0.0045000000000000005,0.2091,0.5239,0.009000000000000001,B,2.77
Talon,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Talon.png,MID,-1.22,platinum,13.12,vn,45.72,2105,0.018000000000000002,0.7637999999999999,0.5083,0.0037,B,2.28
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Taliyah.png,MID,-1.73,platinum,13.12,vn,51.61,1184,0.012199999999999999,0.6235,0.5414,0.009000000000000001,A,2.46
Taliyah,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Taliyah.png,SUPPORT,,platinum,13.12,vn,52.6,272,0.0022,0.1432,0.5809000000000001,0.009000000000000001,A,2.06
Syndra,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Syndra.png,MID,-2.86,platinum,13.12,vn,50.51,6059,0.050199999999999995,0.914,0.4976,0.0344,A,2.32
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/TahmKench.png,SUPPORT,-1.14,platinum,13.12,vn,41.95,798,0.0083,0.2803,0.495,0.0083,C,2.53
Tahm Kench,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/TahmKench.png,TOP,-4.79,platinum,13.12,vn,46.13,1898,0.0182,0.6667000000000001,0.5021,0.0083,B,2.49
Sylas,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sylas.png,TOP,+1.65,platinum,13.12,vn,45.14,2330,0.0189,0.1173,0.506,0.1598,B,1.92
Sylas,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sylas.png,JUNGLE,+1.25,platinum,13.12,vn,52.68,7025,0.0584,0.35350000000000004,0.5005,0.1598,A,2.53
Sylas,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sylas.png,MID,-3.12,platinum,13.12,vn,56.98,9288,0.0766,0.46740000000000004,0.4976,0.1598,S,2.12
Swain,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Swain.png,SUPPORT,-0.45,platinum,13.12,vn,50.01,3320,0.0287,0.7622,0.5223,0.0088,A,2.47
Swain,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Swain.png,MID,+0.82,platinum,13.12,vn,56.69,716,0.0058,0.16440000000000002,0.5587,0.0088,S,3.04
Soraka,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Soraka.png,SUPPORT,+1.21,platinum,13.12,vn,50.16,3307,0.0301,0.9687,0.5156000000000001,0.0083,A,2.73
Sona,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sona.png,SUPPORT,-0.19,platinum,13.12,vn,48.95,1908,0.0182,0.9775,0.5225,0.0005,A,2.74
Skarner,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Skarner.png,TOP,-2.94,platinum,13.12,vn,31.94,102,0.0009,0.2339,0.4706,0.0009,D,2.06
Skarner,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Skarner.png,JUNGLE,-4.32,platinum,13.12,vn,39.93,318,0.0029,0.7293999999999999,0.49689999999999995,0.0009,C,2.72
Sivir,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sivir.png,ADC,+1.41,platinum,13.12,vn,38.43,4291,0.0351,0.9765999999999999,0.499,0.009000000000000001,C,2.47
Sion,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sion.png,TOP,-5.45,platinum,13.12,vn,59.6,6867,0.058600000000000006,0.8244,0.5141,0.0349,S,1.75
Singed,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Singed.png,TOP,-0.33,platinum,13.12,vn,44.78,1084,0.0079,0.7602,0.5415,0.0029,B,1.75
Shen,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Shen.png,SUPPORT,+10.48,platinum,13.12,vn,45.37,270,0.0034999999999999996,0.1483,0.5185,0.0011,B,2.71
Shen,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Shen.png,TOP,-1.30,platinum,13.12,vn,45.78,1428,0.0144,0.7842,0.4972,0.0011,B,2.84
Shyvana,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Shyvana.png,JUNGLE,-4.18,platinum,13.12,vn,38.38,1641,0.0121,0.9026000000000001,0.4839,0.0023,D,2.57
Shaco,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Shaco.png,SUPPORT,+0.23,platinum,13.12,vn,45.83,1742,0.0152,0.2346,0.5109,0.2706,B,2.24
Singed,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Singed.png,MID,,platinum,13.12,vn,58.69,206,0.0013,0.1445,0.5728,0.0029,S,3.09
Samira,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Samira.png,ADC,+6.83,platinum,13.12,vn,49.55,7909,0.0672,0.986,0.517,0.0558,A,2.37
Shaco,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Shaco.png,JUNGLE,+0.84,platinum,13.12,vn,48.99,5071,0.0461,0.6829000000000001,0.48350000000000004,0.2706,A,2.72
Sett,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sett.png,TOP,+1.75,platinum,13.12,vn,59.58,7164,0.060599999999999994,0.8604,0.5117,0.021,S,1.73
Senna,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Senna.png,SUPPORT,+0.69,platinum,13.12,vn,51.21,5042,0.0473,0.9538,0.5077,0.0054,A,2.44
Ryze,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Ryze.png,MID,+7.12,platinum,13.12,vn,49.62,3614,0.030899999999999997,0.9101,0.5113,0.0044,A,2.44
Sejuani,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Sejuani.png,JUNGLE,-1.25,platinum,13.12,vn,50.62,3242,0.0311,0.8739,0.5083,0.0097,A,3.29
Rumble,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rumble.png,JUNGLE,+3.88,platinum,13.12,vn,35.96,527,0.0043,0.166,0.4763,0.004,D,2.69
Seraphine,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Seraphine.png,SUPPORT,+2.86,platinum,13.12,vn,47.0,2074,0.0195,0.8792,0.514,0.002,B,2.5
Rumble,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rumble.png,TOP,+17.05,platinum,13.12,vn,40.11,1713,0.0147,0.5397,0.4915,0.004,C,1.97
Renata Glasc,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Renata.png,SUPPORT,+4.22,platinum,13.12,vn,47.96,798,0.0074,0.9937999999999999,0.5313,0.0040999999999999995,B,2.66
Riven,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Riven.png,TOP,+3.52,platinum,13.12,vn,51.84,4320,0.0366,0.88,0.5174,0.0026,A,1.84
Rengar,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rengar.png,JUNGLE,-0.89,platinum,13.12,vn,44.72,3635,0.033,0.868,0.499,0.022099999999999998,B,2.38
Renekton,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Renekton.png,TOP,+4.75,platinum,13.12,vn,57.36,5924,0.0535,0.892,0.5096,0.0175,S,1.89
Rell,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rell.png,JUNGLE,-8.46,platinum,13.12,vn,34.71,491,0.0038,0.2064,0.4603,0.0078000000000000005,D,3.11
Rell,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rell.png,SUPPORT,+6.25,platinum,13.12,vn,54.78,1848,0.0171,0.7768,0.5574,0.0078000000000000005,S,2.9
Rumble,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rumble.png,MID,+5.43,platinum,13.12,vn,45.66,828,0.0072,0.2609,0.5169,0.004,B,2.37
Rek'Sai,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/RekSai.png,TOP,,platinum,13.12,vn,43.24,1423,0.0121,0.2458,0.5158,0.022799999999999997,B,1.95
Rakan,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rakan.png,SUPPORT,-0.58,platinum,13.12,vn,53.93,3772,0.0364,0.9947,0.5313,0.0045000000000000005,S,2.76
Rek'Sai,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/RekSai.png,JUNGLE,+5.33,platinum,13.12,vn,55.28,4275,0.038,0.7383,0.5336,0.022799999999999997,S,2.91
Rammus,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rammus.png,TOP,-1.81,platinum,13.12,vn,41.45,1408,0.011899999999999999,0.3555,0.5199,0.0635,C,1.49
Rammus,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Rammus.png,JUNGLE,+2.74,platinum,13.12,vn,51.52,2341,0.022400000000000003,0.591,0.5241,0.0635,A,3.13
Quinn,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Quinn.png,TOP,+2.91,platinum,13.12,vn,41.8,1069,0.0092,0.6644,0.5164,0.0046,C,1.89
Quinn,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Quinn.png,MID,+11.91,platinum,13.12,vn,46.72,358,0.0024,0.2225,0.5335,0.0046,B,2.18
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Qiyana.png,MID,+0.12,platinum,13.12,vn,46.21,1730,0.0144,0.8266,0.5168,0.0039000000000000003,B,2.22
Pyke,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Pyke.png,SUPPORT,+1.25,platinum,13.12,vn,56.06,8308,0.0757,0.9789,0.5051,0.0709,S,2.09
Zoe,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zoe.png,SUPPORT,-3.72,diamond,13.12,vn,39.52,222,0.0043,0.106,0.4775,0.040999999999999995,C,2.26
Qiyana,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Qiyana.png,JUNGLE,,platinum,13.12,vn,34.7,214,0.0017000000000000001,0.10220000000000001,0.4813,0.0039000000000000003,D,2.33
Zyra,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zyra.png,SUPPORT,-5.22,diamond,13.12,vn,40.17,706,0.0158,0.9439,0.4731,0.0075,C,1.88
Zilean,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zilean.png,MID,-13.45,diamond,13.12,vn,41.85,104,0.0015,0.1235,0.4808,0.0055000000000000005,C,3.36
Zilean,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zilean.png,SUPPORT,+1.53,diamond,13.12,vn,46.15,668,0.011899999999999999,0.7933,0.512,0.0055000000000000005,B,2.87
Zoe,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zoe.png,MID,-3.21,diamond,13.12,vn,51.36,1835,0.0316,0.8763,0.5101,0.040999999999999995,A,2.75
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Ziggs.png,ADC,+5.78,diamond,13.12,vn,32.24,189,0.003,0.1613,0.4974,0.0026,D,2.5
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Ziggs.png,MID,-6.47,diamond,13.12,vn,42.51,784,0.015,0.6689,0.4911,0.0026,B,2.31
Ziggs,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Ziggs.png,SUPPORT,+11.33,diamond,13.12,vn,42.89,178,0.0042,0.1519,0.5169,0.0026,B,2.06
Zed,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zed.png,JUNGLE,+1.09,diamond,13.12,vn,38.52,754,0.015,0.1318,0.46149999999999997,0.22510000000000002,D,2.45
Zac,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zac.png,SUPPORT,-5.20,diamond,13.12,vn,38.61,340,0.0044,0.1743,0.4618,0.0173,D,2.51
Zac,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zac.png,JUNGLE,+2.55,diamond,13.12,vn,49.0,1195,0.0213,0.6125,0.5096,0.0173,A,3.7
Zed,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zed.png,MID,+2.30,diamond,13.12,vn,70.61,4664,0.0859,0.8154,0.5124,0.22510000000000002,S+,2.27
Yuumi,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yuumi.png,SUPPORT,-5.09,diamond,13.12,vn,88.55,8147,0.1446,0.9989,0.475,0.3804,S+,4.24
Zac,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zac.png,TOP,,diamond,13.12,vn,52.49,227,0.0034000000000000002,0.1164,0.5859000000000001,0.0173,A,3.12
Yorick,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Yorick.png,TOP,-0.89,diamond,13.12,vn,38.68,758,0.014499999999999999,0.9440000000000001,0.4894,0.014199999999999999,D,1.41
Zeri,https://ddragon.leagueoflegends.com/cdn/13.12.1/img/champion/Zeri.png,ADC,-22.47,diamond,13.12,vn,50.75,6193,0.1038,0.9318000000000001,0.46549999999999997,0.1346,A,2.29
